transaction_id,customer_id,store_id,txn_ts,subtotal,tax,total,num_items,payment_type,day_name
TX-20250102-000261,C001766,4,2025-01-02 08:19:00,38.14,3.38,41.52,4,WALLET,Thursday
TX-20250102-000262,C001029,4,2025-01-02 08:45:00,55.77,4.95,60.72,10,DEBIT,Thursday
TX-20250102-000263,C004077,4,2025-01-02 18:44:00,2.67,0.17,2.04,1,WALLET,Thursday
TX-20250102-000264,C002835,4,2025-01-02 15:13:00,7.69,0.58,7.09,2,WALLET,Thursday
TX-20250102-000265,C003316,4,2025-01-02 14:25:00,48.94,4.34,53.28,7,DEBIT,Thursday
TX-20250102-000266,C004890,4,2025-01-02 09:03:00,13.33,1.18,14.51,3,DEBIT,Thursday
TX-20250102-000267,C004895,4,2025-01-02 15:08:00,31.83,2.77,34.00,5,WALLET,Thursday
TX-20250102-000268,C004907,4,2025-01-02 20:39:00,23.27,2.07,25.34,7,CASH,Thursday
TX-20250102-000269,C000109,4,2025-01-02 14:56:00,9.21,0.82,10.03,2,WALLET,Thursday
TX-20250102-000270,C002310,4,2025-01-02 14:01:00,37.52,2.95,36.20,7,CREDIT,Thursday
TX-20250102-000271,C004465,4,2025-01-02 13:20:00,20.73,1.78,21.84,4,DEBIT,Thursday
TX-20250102-000272,C003432,4,2025-01-02 20:55:00,11.74,1.04,12.78,5,CREDIT,Thursday
TX-20250102-000273,C001486,4,2025-01-02 10:10:00,20.97,1.74,21.32,5,CASH,Thursday
TX-20250102-000274,C000499,4,2025-01-02 16:10:00,16.65,1.48,18.13,2,WALLET,Thursday
TX-20250102-000275,C000938,4,2025-01-02 17:09:00,26.64,2.23,27.38,7,WALLET,Thursday
TX-20250102-000276,C001586,4,2025-01-02 17:55:00,33.15,2.94,36.09,6,CASH,Thursday
TX-20250102-000277,C003052,4,2025-01-02 16:00:00,26.12,2.32,28.44,5,CASH,Thursday
TX-20250102-000278,C004516,4,2025-01-02 17:38:00,29.79,2.64,32.43,2,DEBIT,Thursday
TX-20250102-000279,C001971,4,2025-01-02 19:40:00,17.31,1.54,18.85,4,WALLET,Thursday
TX-20250102-000280,C004950,4,2025-01-02 20:52:00,41.61,3.55,43.53,7,CREDIT,Thursday
TX-20250102-000281,C000457,4,2025-01-02 15:34:00,13.06,1.16,14.22,4,DEBIT,Thursday
TX-20250102-000282,C001075,4,2025-01-02 10:46:00,5.28,0.47,5.75,2,CASH,Thursday
TX-20250102-000283,C004145,4,2025-01-02 13:02:00,28.68,2.55,31.23,4,DEBIT,Thursday
TX-20250102-000284,C000096,4,2025-01-02 17:53:00,21.32,1.80,22.07,5,WALLET,Thursday
TX-20250102-000285,C001893,4,2025-01-02 19:07:00,29.55,2.53,31.07,4,CREDIT,Thursday
TX-20250102-000286,C000974,4,2025-01-02 14:50:00,10.70,0.95,11.65,2,CREDIT,Thursday
TX-20250102-000287,C000552,4,2025-01-02 11:05:00,19.12,1.70,20.82,6,CREDIT,Thursday
TX-20250102-000288,C002680,4,2025-01-02 13:26:00,13.51,1.20,14.71,2,CASH,Thursday
TX-20250102-000289,C000098,4,2025-01-02 09:02:00,10.62,0.94,11.56,2,WALLET,Thursday
TX-20250102-000290,C004968,4,2025-01-02 20:19:00,29.15,2.54,31.17,5,CREDIT,Thursday
TX-20250102-000291,C001773,4,2025-01-02 20:07:00,33.10,2.86,35.11,6,DEBIT,Thursday
TX-20250102-000292,C003831,4,2025-01-02 08:53:00,12.37,1.10,13.47,3,WALLET,Thursday
TX-20250102-000293,C001423,4,2025-01-02 16:40:00,19.62,1.74,21.36,3,WALLET,Thursday
TX-20250102-000294,C004613,4,2025-01-02 10:23:00,33.54,2.98,36.52,6,CASH,Thursday
TX-20250102-000295,C004622,4,2025-01-02 20:13:00,27.66,2.45,30.11,6,CASH,Thursday
TX-20250102-000296,C004444,4,2025-01-02 16:59:00,22.10,1.88,23.09,5,WALLET,Thursday
TX-20250102-000297,C004310,4,2025-01-02 11:27:00,29.13,2.59,31.72,6,DEBIT,Thursday
TX-20250102-000298,C000299,4,2025-01-02 12:37:00,51.02,4.53,55.55,9,CASH,Thursday
TX-20250102-000299,C001108,4,2025-01-02 16:04:00,38.84,3.13,38.39,4,CASH,Thursday
TX-20250102-000300,C004842,4,2025-01-02 14:39:00,35.08,2.99,36.68,6,WALLET,Thursday
TX-20250102-000301,C000859,4,2025-01-02 13:56:00,14.76,1.31,16.07,4,DEBIT,Thursday
TX-20250102-000302,C003333,4,2025-01-02 08:35:00,12.77,1.13,13.90,3,CREDIT,Thursday
TX-20250102-000303,C002787,4,2025-01-02 09:02:00,19.99,1.77,21.76,4,CREDIT,Thursday
TX-20250102-000304,C003429,4,2025-01-02 11:45:00,49.27,4.25,52.16,5,CREDIT,Thursday
TX-20250102-000305,C004900,4,2025-01-02 20:29:00,22.79,1.89,23.23,6,WALLET,Thursday
TX-20250102-000306,C002926,4,2025-01-02 12:43:00,56.02,4.80,58.88,8,CASH,Thursday
TX-20250102-000307,C001447,4,2025-01-02 20:37:00,22.12,1.96,24.08,4,CREDIT,Thursday
TX-20250102-000308,C000721,4,2025-01-02 13:02:00,36.58,3.14,38.48,10,CASH,Thursday
TX-20250102-000309,C003452,4,2025-01-02 20:31:00,42.24,3.62,44.43,3,CASH,Thursday
TX-20250102-000310,C001992,4,2025-01-02 12:54:00,68.84,6.05,74.27,6,DEBIT,Thursday
TX-20250102-000311,C002341,4,2025-01-02 11:16:00,27.59,2.45,30.04,3,DEBIT,Thursday
TX-20250102-000312,C000202,4,2025-01-02 16:56:00,37.23,3.30,40.53,9,CASH,Thursday
TX-20250102-000313,C003821,4,2025-01-02 08:38:00,24.44,2.01,24.62,6,DEBIT,Thursday
TX-20250102-000314,C000409,4,2025-01-02 16:27:00,32.29,2.77,34.01,5,CREDIT,Thursday
TX-20250102-000315,C000198,4,2025-01-02 11:01:00,10.14,0.90,11.04,3,DEBIT,Thursday
TX-20250102-000316,C002066,4,2025-01-02 19:58:00,24.65,2.19,26.84,5,DEBIT,Thursday
TX-20250102-000317,C000848,4,2025-01-02 10:32:00,39.75,3.53,43.28,3,DEBIT,Thursday
TX-20250102-000318,C000496,4,2025-01-02 18:34:00,69.72,6.19,75.91,10,WALLET,Thursday
TX-20250102-000319,C002929,4,2025-01-02 18:14:00,7.00,0.55,6.71,3,WALLET,Thursday
TX-20250102-000320,C002375,4,2025-01-02 12:51:00,23.55,2.09,25.64,3,CASH,Thursday
TX-20250102-000321,C004580,4,2025-01-02 10:35:00,2.52,0.22,2.74,1,WALLET,Thursday
TX-20250102-000322,C003692,4,2025-01-02 08:49:00,60.45,5.23,64.11,8,WALLET,Thursday
TX-20250102-000323,C002086,4,2025-01-02 15:02:00,40.26,3.57,43.83,4,WALLET,Thursday
TX-20250102-000324,C002929,4,2025-01-02 20:06:00,31.47,2.74,33.59,6,DEBIT,Thursday
TX-20250102-000325,C000065,4,2025-01-02 16:27:00,39.54,3.45,42.32,6,WALLET,Thursday
TX-20250102-000326,C000513,4,2025-01-02 15:33:00,29.61,2.63,32.24,7,CASH,Thursday
TX-20250102-000327,C004011,4,2025-01-02 08:03:00,30.55,2.52,30.95,8,DEBIT,Thursday
TX-20250102-000328,C004330,4,2025-01-02 19:33:00,17.40,1.48,18.14,4,CREDIT,Thursday
TX-20250102-000329,C004576,4,2025-01-02 08:21:00,28.64,2.43,29.85,6,WALLET,Thursday
TX-20250102-000330,C001154,4,2025-01-02 17:51:00,7.33,0.65,7.98,3,DEBIT,Thursday
TX-20250102-000331,C002221,4,2025-01-02 16:40:00,13.53,1.20,14.73,3,WALLET,Thursday
TX-20250102-000332,C003886,4,2025-01-02 19:46:00,10.30,0.91,11.21,2,WALLET,Thursday
TX-20250102-000333,C000297,4,2025-01-02 15:51:00,19.56,1.74,21.30,4,WALLET,Thursday
TX-20250102-000334,C004538,4,2025-01-02 18:47:00,9.58,0.75,9.15,3,WALLET,Thursday
TX-20250102-000335,C003545,4,2025-01-02 13:01:00,11.62,1.03,12.65,2,CASH,Thursday
TX-20250102-000336,C002196,4,2025-01-02 14:10:00,47.76,4.24,52.00,10,CREDIT,Thursday
TX-20250102-000337,C000475,4,2025-01-02 13:19:00,15.70,1.39,17.09,4,CASH,Thursday
TX-20250102-000338,C000271,4,2025-01-02 14:02:00,18.11,1.39,17.02,6,DEBIT,Thursday
TX-20250102-000339,C002601,4,2025-01-02 13:26:00,32.65,2.84,34.80,7,WALLET,Thursday
TX-20250102-000340,C003965,4,2025-01-02 20:22:00,18.00,1.54,18.85,3,CASH,Thursday
TX-20250102-000341,C003216,4,2025-01-02 11:51:00,14.61,1.30,15.91,3,WALLET,Thursday
TX-20250102-000342,C003860,4,2025-01-02 12:34:00,10.10,0.73,8.96,3,CASH,Thursday
TX-20250102-000343,C000772,4,2025-01-02 13:02:00,7.24,0.64,7.88,2,CREDIT,Thursday
TX-20250102-000344,C002188,4,2025-01-02 08:39:00,20.83,1.85,22.68,4,WALLET,Thursday
TX-20250102-000345,C002385,4,2025-01-02 16:25:00,13.27,1.18,14.45,3,CASH,Thursday
TX-20250102-000346,C000236,4,2025-01-02 11:41:00,6.80,0.60,7.40,1,DEBIT,Thursday
TX-20250102-000347,C002763,4,2025-01-02 17:36:00,15.23,1.35,16.58,3,CASH,Thursday
TX-20250102-000348,C002218,4,2025-01-02 20:38:00,9.41,0.84,10.25,3,CREDIT,Thursday
TX-20250102-000349,C002267,4,2025-01-02 09:55:00,44.34,3.94,48.28,5,WALLET,Thursday
TX-20250102-000350,C003964,4,2025-01-02 19:56:00,15.30,1.36,16.66,3,DEBIT,Thursday
TX-20250102-000351,C001884,4,2025-01-02 19:06:00,27.25,2.38,29.20,7,DEBIT,Thursday
TX-20250102-000352,C003725,4,2025-01-02 15:24:00,18.84,1.67,20.51,2,CASH,Thursday
TX-20250102-000353,C003051,4,2025-01-02 15:19:00,2.72,0.17,2.07,1,WALLET,Thursday
TX-20250102-000354,C003791,4,2025-01-02 11:15:00,21.20,1.88,23.08,3,CREDIT,Thursday
TX-20250102-000355,C002216,4,2025-01-02 10:56:00,29.64,2.63,32.27,4,CREDIT,Thursday
TX-20250102-000356,C002405,4,2025-01-02 17:23:00,31.96,2.78,34.14,6,CASH,Thursday
TX-20250102-000357,C003100,5,2025-01-02 12:00:00,30.20,2.63,32.26,6,DEBIT,Thursday
TX-20250102-000358,C004327,5,2025-01-02 11:36:00,19.51,1.73,21.24,4,WALLET,Thursday
TX-20250102-000359,C000919,5,2025-01-02 10:34:00,11.23,1.00,12.23,2,CASH,Thursday
TX-20250102-000360,C001163,5,2025-01-02 17:29:00,36.66,3.25,39.91,7,WALLET,Thursday
TX-20250102-000361,C003445,5,2025-01-02 19:40:00,9.45,0.84,10.29,3,CASH,Thursday
TX-20250102-000362,C001084,5,2025-01-02 12:56:00,21.01,1.86,22.87,6,CREDIT,Thursday
TX-20250102-000363,C000552,5,2025-01-02 18:47:00,5.72,0.51,6.23,2,DEBIT,Thursday
TX-20250102-000364,C002460,5,2025-01-02 10:37:00,9.11,0.69,8.52,2,WALLET,Thursday
TX-20250102-000365,C000768,5,2025-01-02 17:08:00,17.62,1.56,19.18,2,CREDIT,Thursday
TX-20250102-000366,C002421,5,2025-01-02 08:36:00,18.28,1.62,19.90,3,CASH,Thursday
TX-20250102-000367,C003220,5,2025-01-02 14:14:00,12.11,0.93,11.39,4,CASH,Thursday
TX-20250102-000368,C003503,5,2025-01-02 11:15:00,16.74,1.49,18.23,3,CREDIT,Thursday
TX-20250102-000369,C001233,5,2025-01-02 08:14:00,19.18,1.70,20.88,5,WALLET,Thursday
TX-20250102-000370,C002950,5,2025-01-02 15:05:00,31.20,2.59,31.72,6,CREDIT,Thursday
TX-20250102-000371,C004355,5,2025-01-02 15:52:00,13.24,1.11,13.67,3,CREDIT,Thursday
TX-20250102-000372,C002911,5,2025-01-02 14:58:00,9.24,0.74,9.13,3,CREDIT,Thursday
TX-20250102-000373,C000129,5,2025-01-02 12:05:00,25.82,2.29,28.11,6,DEBIT,Thursday
TX-20250102-000374,C001274,5,2025-01-02 18:43:00,30.27,2.69,32.96,8,CASH,Thursday
TX-20250102-000375,C003896,5,2025-01-02 12:54:00,17.14,1.52,18.66,2,CREDIT,Thursday
TX-20250102-000376,C003921,5,2025-01-02 18:20:00,15.76,1.40,17.16,4,WALLET,Thursday
TX-20250102-000377,C003092,5,2025-01-02 20:13:00,83.53,7.41,90.94,11,WALLET,Thursday
TX-20250102-000378,C002326,5,2025-01-02 20:27:00,60.58,5.38,65.96,8,CASH,Thursday
TX-20250102-000379,C000362,5,2025-01-02 18:20:00,18.43,1.64,20.07,5,CASH,Thursday
TX-20250102-000380,C001277,5,2025-01-02 19:58:00,11.55,1.03,12.58,3,DEBIT,Thursday
TX-20250102-000381,C003788,5,2025-01-02 17:33:00,14.01,1.24,15.25,6,WALLET,Thursday
TX-20250102-000382,C001454,5,2025-01-02 17:21:00,11.09,0.98,12.07,3,DEBIT,Thursday
TX-20250102-000383,C004894,5,2025-01-02 10:45:00,36.84,3.13,38.38,8,CREDIT,Thursday
TX-20250102-000384,C004044,5,2025-01-02 16:49:00,46.00,3.83,47.02,6,DEBIT,Thursday
TX-20250102-000385,C004300,5,2025-01-02 12:59:00,50.88,4.38,53.75,10,DEBIT,Thursday
TX-20250102-000386,C003661,5,2025-01-02 11:38:00,16.97,1.51,18.48,3,CREDIT,Thursday
TX-20250102-000387,C002366,5,2025-01-02 17:21:00,20.98,1.86,22.84,6,CASH,Thursday
TX-20250102-000388,C000497,5,2025-01-02 20:40:00,47.99,4.26,52.25,5,CASH,Thursday
TX-20250102-000389,C002455,5,2025-01-02 15:19:00,20.07,1.78,21.85,4,CREDIT,Thursday
TX-20250102-000390,C004344,5,2025-01-02 09:56:00,59.27,5.26,64.53,5,WALLET,Thursday
TX-20250102-000391,C001518,5,2025-01-02 19:39:00,29.78,2.55,31.29,6,DEBIT,Thursday
TX-20250102-000392,C000427,5,2025-01-02 09:49:00,29.07,2.58,31.65,8,DEBIT,Thursday
TX-20250102-000393,C001558,5,2025-01-02 15:59:00,17.35,1.54,18.89,3,CREDIT,Thursday
TX-20250102-000394,C004798,5,2025-01-02 19:49:00,30.42,2.70,33.12,7,CREDIT,Thursday
TX-20250102-000395,C004495,5,2025-01-02 12:56:00,53.80,4.77,58.57,6,CREDIT,Thursday
TX-20250102-000396,C004699,5,2025-01-02 10:26:00,3.72,0.33,4.05,1,WALLET,Thursday
TX-20250102-000397,C001941,5,2025-01-02 13:39:00,31.49,2.79,34.28,4,CASH,Thursday
TX-20250102-000398,C003377,5,2025-01-02 17:14:00,7.59,0.67,8.26,2,DEBIT,Thursday
TX-20250102-000399,C002545,5,2025-01-02 10:13:00,7.98,0.71,8.69,2,CASH,Thursday
TX-20250102-000400,C000874,5,2025-01-02 18:39:00,14.50,1.29,15.79,4,CREDIT,Thursday
TX-20250102-000401,C003706,5,2025-01-02 20:07:00,15.81,1.40,17.21,2,CREDIT,Thursday
TX-20250102-000402,C002594,5,2025-01-02 20:04:00,33.92,2.93,35.93,5,WALLET,Thursday
TX-20250102-000403,C003477,5,2025-01-02 13:09:00,9.02,0.72,8.84,2,CREDIT,Thursday
TX-20250102-000404,C000860,5,2025-01-02 17:53:00,55.48,4.92,60.40,6,CASH,Thursday
TX-20250102-000405,C000807,5,2025-01-02 19:35:00,28.71,2.55,31.26,5,DEBIT,Thursday
TX-20250102-000406,C000457,5,2025-01-02 16:36:00,13.06,1.16,14.22,4,WALLET,Thursday
TX-20250102-000407,C003714,5,2025-01-02 11:02:00,23.42,1.98,24.30,6,WALLET,Thursday
TX-20250102-000408,C003325,5,2025-01-02 20:57:00,35.94,3.05,37.40,7,CASH,Thursday
TX-20250102-000409,C001721,5,2025-01-02 18:11:00,36.06,3.12,38.30,4,CASH,Thursday
TX-20250102-000410,C001808,5,2025-01-02 11:35:00,39.21,3.48,42.69,6,CASH,Thursday
TX-20250102-000411,C001537,5,2025-01-02 18:47:00,26.37,2.34,28.71,6,DEBIT,Thursday
TX-20250102-000412,C001813,5,2025-01-02 10:34:00,7.45,0.66,8.11,3,WALLET,Thursday
TX-20250102-000413,C003227,5,2025-01-02 15:36:00,32.85,2.76,33.88,9,DEBIT,Thursday
TX-20250102-000414,C004015,5,2025-01-02 16:15:00,18.02,1.60,19.62,2,CASH,Thursday
TX-20250102-000415,C004324,5,2025-01-02 16:59:00,15.18,1.35,16.53,5,CREDIT,Thursday
TX-20250102-000416,C003993,5,2025-01-02 13:56:00,35.91,3.19,39.10,6,CREDIT,Thursday
TX-20250102-000417,C003262,5,2025-01-02 14:18:00,29.61,2.63,32.24,5,DEBIT,Thursday
TX-20250102-000418,C004897,5,2025-01-02 11:44:00,15.27,1.36,16.63,3,CASH,Thursday
TX-20250102-000419,C002045,5,2025-01-02 17:31:00,14.66,1.30,15.96,5,WALLET,Thursday
TX-20250102-000420,C003850,5,2025-01-02 18:06:00,21.68,1.79,21.98,4,DEBIT,Thursday
TX-20250102-000421,C002633,5,2025-01-02 15:05:00,5.74,0.51,6.25,2,CASH,Thursday
TX-20250102-000422,C004808,5,2025-01-02 20:54:00,17.16,1.52,18.68,4,CREDIT,Thursday
TX-20250102-000423,C003669,5,2025-01-02 11:05:00,32.64,2.90,35.54,5,CASH,Thursday
TX-20250102-000424,C001885,5,2025-01-02 13:20:00,49.88,4.09,50.21,8,DEBIT,Thursday
TX-20250102-000425,C000945,5,2025-01-02 12:06:00,99.27,8.50,104.22,10,DEBIT,Thursday
TX-20250102-000426,C000232,5,2025-01-02 13:09:00,2.46,0.22,2.68,1,CREDIT,Thursday
TX-20250102-000427,C001429,5,2025-01-02 18:00:00,14.47,1.28,15.75,2,WALLET,Thursday
TX-20250102-000428,C003806,5,2025-01-02 08:49:00,13.47,1.20,14.67,1,CASH,Thursday
TX-20250102-000429,C004328,5,2025-01-02 19:45:00,4.70,0.42,5.12,1,WALLET,Thursday
TX-20250102-000430,C000749,5,2025-01-02 13:38:00,21.40,1.66,20.41,5,CASH,Thursday
TX-20250102-000431,C001341,5,2025-01-02 13:41:00,20.73,1.84,22.57,5,CASH,Thursday
TX-20250102-000432,C000690,5,2025-01-02 08:12:00,58.71,5.09,62.43,10,CREDIT,Thursday
TX-20250102-000433,C003576,5,2025-01-02 13:21:00,7.80,0.56,6.87,4,CASH,Thursday
TX-20250102-000434,C002091,5,2025-01-02 16:57:00,20.58,1.83,22.41,2,WALLET,Thursday
TX-20250102-000435,C004209,5,2025-01-02 11:27:00,28.81,2.34,28.69,5,WALLET,Thursday
TX-20250102-000436,C001881,5,2025-01-02 12:16:00,24.10,2.09,25.59,7,WALLET,Thursday
TX-20250102-000437,C002384,5,2025-01-02 17:18:00,22.35,1.94,23.76,5,CASH,Thursday
TX-20250102-000438,C000615,5,2025-01-02 09:37:00,8.58,0.76,9.34,2,CREDIT,Thursday
TX-20250102-000439,C002326,5,2025-01-02 19:32:00,36.62,3.21,39.43,6,DEBIT,Thursday
TX-20250102-000440,C004550,5,2025-01-02 20:02:00,17.27,1.53,18.80,4,CASH,Thursday
TX-20250102-000441,C003255,5,2025-01-02 12:21:00,16.57,1.47,18.04,3,WALLET,Thursday
TX-20250102-000442,C000553,5,2025-01-02 11:47:00,6.10,0.54,6.64,2,DEBIT,Thursday
TX-20250102-000443,C000870,5,2025-01-02 12:46:00,19.30,1.71,21.01,4,CREDIT,Thursday
TX-20250102-000444,C001496,5,2025-01-02 15:37:00,19.88,1.76,21.64,5,CASH,Thursday
TX-20250102-000445,C002458,5,2025-01-02 10:58:00,29.41,2.61,32.02,8,DEBIT,Thursday
TX-20250102-000446,C004331,5,2025-01-02 20:24:00,39.70,3.52,43.22,9,WALLET,Thursday
TX-20250102-000447,C003342,5,2025-01-02 13:45:00,29.32,2.52,30.92,5,WALLET,Thursday
TX-20250102-000448,C003917,5,2025-01-02 08:38:00,32.44,2.74,33.61,6,DEBIT,Thursday
TX-20250102-000449,C000360,5,2025-01-02 17:59:00,28.08,2.36,29.00,7,WALLET,Thursday
TX-20250102-000450,C000105,5,2025-01-02 20:25:00,43.70,3.88,47.58,7,WALLET,Thursday
TX-20250102-000451,C000948,5,2025-01-02 19:52:00,46.53,3.94,48.30,7,DEBIT,Thursday
TX-20250102-000452,C000960,5,2025-01-02 12:56:00,68.16,5.64,69.14,8,DEBIT,Thursday
TX-20250102-000453,C001146,5,2025-01-02 12:13:00,41.22,3.51,43.10,9,DEBIT,Thursday
TX-20250102-000454,C000686,5,2025-01-02 10:02:00,34.08,3.02,37.10,4,CASH,Thursday
TX-20250102-000455,C001059,5,2025-01-02 14:58:00,6.49,0.58,7.07,1,CREDIT,Thursday
TX-20250102-000456,C001365,5,2025-01-02 12:23:00,28.34,2.52,30.86,4,CREDIT,Thursday
TX-20250102-000457,C003887,5,2025-01-02 10:37:00,56.03,4.97,61.00,9,DEBIT,Thursday
TX-20250102-000458,C004321,5,2025-01-02 13:20:00,21.27,1.74,21.36,6,WALLET,Thursday
TX-20250102-000459,C003201,5,2025-01-02 09:39:00,43.23,3.65,44.82,5,CREDIT,Thursday
TX-20250102-000460,C001997,5,2025-01-02 19:07:00,17.96,1.36,16.74,4,DEBIT,Thursday
TX-20250102-000461,C003917,5,2025-01-02 19:21:00,13.34,1.07,13.08,2,DEBIT,Thursday
TX-20250102-000462,C003524,5,2025-01-02 18:41:00,12.29,0.89,10.94,3,WALLET,Thursday
TX-20250102-000463,C002390,5,2025-01-02 10:23:00,8.82,0.75,9.17,3,DEBIT,Thursday
TX-20250102-000464,C003464,5,2025-01-02 16:56:00,12.26,1.04,12.75,4,CASH,Thursday
TX-20250102-000465,C000629,5,2025-01-02 19:36:00,3.67,0.33,4.00,1,CASH,Thursday
TX-20250102-000466,C002848,5,2025-01-02 08:33:00,29.66,2.20,27.01,6,CASH,Thursday
TX-20250102-000467,C004649,5,2025-01-02 13:09:00,7.46,0.66,8.12,2,DEBIT,Thursday
TX-20250102-000468,C001101,5,2025-01-02 11:43:00,22.62,2.01,24.63,3,WALLET,Thursday
TX-20250102-000469,C003997,5,2025-01-02 10:22:00,14.90,1.32,16.22,4,CASH,Thursday
TX-20250102-000470,C000454,5,2025-01-02 11:56:00,25.43,2.03,24.87,7,CASH,Thursday
TX-20250102-000471,C000111,5,2025-01-02 15:31:00,28.49,2.53,31.02,4,CASH,Thursday
TX-20250102-000472,C000771,5,2025-01-02 09:11:00,18.64,1.65,20.29,2,CREDIT,Thursday
TX-20250102-000473,C002099,5,2025-01-02 11:28:00,15.60,1.38,16.98,4,DEBIT,Thursday
TX-20250102-000474,C003013,5,2025-01-02 09:58:00,16.60,1.47,18.07,4,WALLET,Thursday
TX-20250102-000475,C004901,5,2025-01-02 14:15:00,15.92,1.33,16.27,3,CREDIT,Thursday
TX-20250102-000476,C003806,5,2025-01-02 09:10:00,2.26,0.14,1.72,1,CASH,Thursday
TX-20250102-000477,C004618,5,2025-01-02 14:45:00,9.94,0.69,8.47,4,CREDIT,Thursday
TX-20250102-000478,C002003,5,2025-01-02 18:15:00,51.74,4.36,53.45,11,CASH,Thursday
TX-20250102-000479,C003036,5,2025-01-02 10:33:00,41.28,3.51,43.04,6,CREDIT,Thursday
TX-20250102-000480,C001075,5,2025-01-02 19:03:00,30.94,2.54,31.12,5,DEBIT,Thursday
TX-20250102-000481,C000111,5,2025-01-02 18:57:00,50.28,4.46,54.74,7,DEBIT,Thursday
TX-20250102-000482,C004472,5,2025-01-02 10:45:00,29.13,2.59,31.72,3,CASH,Thursday
TX-20250102-000483,C000700,5,2025-01-02 10:52:00,3.38,0.30,3.68,1,CASH,Thursday
TX-20250102-000484,C000174,5,2025-01-02 11:58:00,29.06,2.58,31.64,7,WALLET,Thursday
TX-20250102-000485,C002824,5,2025-01-02 14:08:00,11.96,1.06,13.02,2,CASH,Thursday
TX-20250102-000486,C000669,5,2025-01-02 12:59:00,9.40,0.78,9.55,2,DEBIT,Thursday
TX-20250102-000487,C003992,5,2025-01-02 11:53:00,15.82,1.40,17.22,5,DEBIT,Thursday
TX-20250102-000488,C004889,5,2025-01-02 16:26:00,44.70,3.84,47.15,7,DEBIT,Thursday
TX-20250102-000489,C003325,5,2025-01-02 15:52:00,15.74,1.40,17.14,2,DEBIT,Thursday
TX-20250102-000490,C003627,5,2025-01-02 14:40:00,19.19,1.70,20.89,5,CREDIT,Thursday
TX-20250102-000491,C002479,5,2025-01-02 16:46:00,25.35,2.12,26.06,4,CASH,Thursday
TX-20250102-000492,C000101,5,2025-01-02 12:58:00,19.20,1.70,20.90,2,WALLET,Thursday
TX-20250102-000493,C001768,5,2025-01-02 13:34:00,10.49,0.93,11.42,3,DEBIT,Thursday
TX-20250102-000494,C001754,5,2025-01-02 18:29:00,22.23,1.97,24.20,5,DEBIT,Thursday
TX-20250103-000495,C001483,1,2025-01-03 19:30:00,29.04,2.58,31.62,5,CASH,Friday
TX-20250103-000496,C004127,1,2025-01-03 10:45:00,10.93,0.97,11.90,2,CASH,Friday
TX-20250103-000497,C004134,1,2025-01-03 10:59:00,19.09,1.69,20.78,3,CASH,Friday
TX-20250103-000498,C001899,1,2025-01-03 20:48:00,18.80,1.67,20.47,3,WALLET,Friday
TX-20250103-000499,C002986,1,2025-01-03 13:29:00,30.10,2.67,32.77,4,WALLET,Friday
TX-20250103-000500,C004539,1,2025-01-03 13:13:00,42.57,3.78,46.35,7,DEBIT,Friday
TX-20250103-000501,C002614,1,2025-01-03 09:26:00,38.28,3.26,39.98,7,CASH,Friday
TX-20250103-000502,C003802,1,2025-01-03 12:11:00,58.71,5.21,63.92,8,CREDIT,Friday
TX-20250103-000503,C003823,1,2025-01-03 11:00:00,10.36,0.81,9.92,5,CASH,Friday
TX-20250103-000504,C002697,1,2025-01-03 14:20:00,29.43,2.61,32.04,4,CASH,Friday
TX-20250103-000505,C004033,1,2025-01-03 16:24:00,42.60,3.53,43.27,8,WALLET,Friday
TX-20250103-000506,C003503,1,2025-01-03 15:53:00,51.77,4.59,56.36,10,DEBIT,Friday
TX-20250103-000507,C003631,1,2025-01-03 08:33:00,17.98,1.54,18.84,4,DEBIT,Friday
TX-20250103-000508,C002538,1,2025-01-03 16:17:00,24.65,2.07,25.37,8,WALLET,Friday
TX-20250103-000509,C000326,1,2025-01-03 16:42:00,45.42,3.85,47.19,8,CASH,Friday
TX-20250103-000510,C003813,1,2025-01-03 17:56:00,55.44,4.92,60.36,9,CREDIT,Friday
TX-20250103-000511,C001828,1,2025-01-03 13:18:00,20.75,1.84,22.59,3,CASH,Friday
TX-20250103-000512,C000829,1,2025-01-03 20:49:00,61.22,4.96,60.84,6,WALLET,Friday
TX-20250103-000513,C002911,1,2025-01-03 13:59:00,53.81,4.71,57.81,8,WALLET,Friday
TX-20250103-000514,C001715,1,2025-01-03 11:06:00,19.40,1.65,20.26,3,DEBIT,Friday
TX-20250103-000515,C003202,1,2025-01-03 08:50:00,16.97,1.51,18.48,5,WALLET,Friday
TX-20250103-000516,C000924,1,2025-01-03 17:14:00,14.93,1.33,16.26,5,CREDIT,Friday
TX-20250103-000517,C002833,1,2025-01-03 18:49:00,57.28,5.08,62.36,9,DEBIT,Friday
TX-20250103-000518,C002743,1,2025-01-03 16:53:00,62.98,5.41,66.35,12,CASH,Friday
TX-20250103-000519,C001449,1,2025-01-03 13:20:00,27.85,2.47,30.32,5,CASH,Friday
TX-20250103-000520,C001352,1,2025-01-03 20:42:00,17.20,1.53,18.73,3,CASH,Friday
TX-20250103-000521,C004514,1,2025-01-03 10:20:00,55.45,4.88,59.82,11,WALLET,Friday
TX-20250103-000522,C000371,1,2025-01-03 15:50:00,54.60,4.85,59.45,7,CREDIT,Friday
TX-20250103-000523,C000999,1,2025-01-03 11:23:00,16.03,1.39,17.02,4,CASH,Friday
