week,WeekendVisit,days_since_last_visit,visits_last_4w,visits_last_12w,weekend_visits_12w,avg_spend_12w,avg_items_12w,week_sin,week_cos
31,0,3,4.0,11.0,9.0,22.78181818181818,4.545454545454546,-0.5680647467311556,-0.8229838658936565
32,1,0,5.0,11.0,8.0,18.10363636363636,4.0,-0.663122658240795,-0.7485107481711013
33,0,3,6.0,10.0,7.0,15.153,3.5,-0.7485107481711011,-0.6631226582407952
34,0,10,5.0,9.0,6.0,13.087777777777777,3.0,-0.8229838658936564,-0.5680647467311559
35,0,2,3.0,8.0,5.0,13.876249999999999,3.125,-0.8854560256532096,-0.4647231720437691
36,0,9,2.0,7.0,4.0,14.56857142857143,3.2857142857142856,-0.9350162426854147,-0.3546048870425359
37,0,0,2.0,8.0,4.0,14.7875,3.375,-0.970941817426052,-0.23931566428755774
38,0,7,2.0,8.0,4.0,14.7875,3.375,-0.992708874098054,-0.12053668025532357
39,1,14,1.0,8.0,4.0,14.7875,3.375,-1.0,-1.8369701987210297e-16
40,0,4,2.0,9.0,5.0,15.649999999999999,3.3333333333333335,-0.992708874098054,0.1205366802553232
41,0,1,2.0,10.0,5.0,17.006,3.8,-0.9709418174260521,0.23931566428755738
42,0,8,2.0,9.0,5.0,17.34777777777778,3.888888888888889,-0.9350162426854148,0.35460488704253557
43,0,6,3.0,7.0,2.0,19.737142857142857,4.285714285714286,-0.8854560256532101,0.464723172043768
44,0,13,2.0,6.0,2.0,22.419999999999998,4.666666666666667,-0.822983865893657,0.5680647467311548
3,1,1,3.0,3.0,1.0,44.75666666666667,6.333333333333333,0.3546048870425356,0.9350162426854148
4,1,5,5.0,5.0,3.0,42.612,6.6,0.4647231720437685,0.8854560256532099
5,0,3,7.0,7.0,5.0,42.042857142857144,6.714285714285714,0.5680647467311558,0.8229838658936564
6,0,10,7.0,7.0,5.0,42.042857142857144,6.714285714285714,0.6631226582407952,0.7485107481711011
7,1,17,4.0,7.0,5.0,42.042857142857144,6.714285714285714,0.7485107481711011,0.6631226582407953
8,0,4,4.0,9.0,6.0,40.22333333333333,6.444444444444445,0.8229838658936564,0.5680647467311559
9,0,0,3.0,10.0,6.0,36.869,5.9,0.8854560256532099,0.4647231720437686
10,0,1,4.0,11.0,6.0,36.85363636363636,6.0,0.9350162426854148,0.35460488704253557
11,1,1,5.0,12.0,6.0,34.56583333333334,5.75,0.970941817426052,0.23931566428755804
12,0,5,5.0,14.0,8.0,34.057857142857145,5.857142857142857,0.992708874098054,0.120536680255323
13,0,6,5.0,15.0,8.0,33.016,5.733333333333333,1.0,-1.6081226496766364e-16
14,0,2,5.0,16.0,8.0,32.0575,5.4375,0.992708874098054,-0.12053668025532288
15,0,9,4.0,13.0,7.0,29.126923076923074,5.230769230769231,0.9709418174260521,-0.2393156642875575
16,1,16,2.0,11.0,5.0,27.26,4.909090909090909,0.9350162426854148,-0.35460488704253545
17,0,0,3.0,11.0,4.0,24.688181818181818,4.545454545454546,0.8854560256532099,-0.4647231720437685
18,0,7,2.0,11.0,4.0,24.688181818181818,4.545454545454546,0.8229838658936565,-0.5680647467311557
19,0,14,2.0,11.0,4.0,24.688181818181818,4.545454545454546,0.7485107481711013,-0.663122658240795
20,0,21,2.0,9.0,3.0,22.651111111111113,4.333333333333333,0.6631226582407952,-0.7485107481711012
21,0,28,0.0,8.0,3.0,24.6475,4.75,0.5680647467311558,-0.8229838658936564
22,1,35,0.0,7.0,3.0,22.925714285714285,4.428571428571429,0.46472317204376906,-0.8854560256532096
23,0,4,1.0,7.0,4.0,28.094285714285714,4.857142857142857,0.35460488704253584,-0.9350162426854147
24,1,11,1.0,5.0,2.0,26.927999999999997,4.2,0.23931566428755768,-0.970941817426052
25,1,4,2.0,5.0,3.0,33.634,5.4,0.12053668025532308,-0.992708874098054
26,0,5,3.0,5.0,4.0,35.222,6.4,-3.216245299353273e-16,-1.0
27,1,12,2.0,5.0,4.0,35.222,6.4,-0.12053668025532283,-0.992708874098054
28,1,3,3.0,6.0,5.0,35.875,6.5,-0.23931566428755743,-0.9709418174260521
29,0,1,6.0,8.0,7.0,29.45625,5.75,-0.3546048870425356,-0.9350162426854148
30,0,8,5.0,8.0,7.0,29.45625,5.75,-0.46472317204376806,-0.8854560256532101
31,0,15,5.0,8.0,7.0,29.45625,5.75,-0.5680647467311556,-0.8229838658936565
32,0,22,4.0,8.0,7.0,29.45625,5.75,-0.663122658240795,-0.7485107481711013
33,1,6,1.0,9.0,7.0,29.45777777777778,5.777777777777778,-0.7485107481711011,-0.6631226582407952
34,0,4,3.0,11.0,8.0,32.13272727272727,5.7272727272727275,-0.8229838658936564,-0.5680647467311559
35,0,11,3.0,10.0,7.0,30.788,5.7,-0.8854560256532096,-0.4647231720437691
36,0,18,3.0,10.0,7.0,30.788,5.7,-0.9350162426854147,-0.3546048870425359
37,1,2,3.0,10.0,6.0,29.48,5.3,-0.970941817426052,-0.23931566428755774
38,0,4,2.0,10.0,6.0,29.321999999999996,5.2,-0.992708874098054,-0.12053668025532357
39,0,0,3.0,11.0,6.0,29.59363636363636,5.090909090909091,-1.0,-1.8369701987210297e-16
40,0,7,3.0,10.0,5.0,28.639,4.9,-0.992708874098054,0.1205366802553232
41,0,0,3.0,7.0,2.0,31.434285714285714,4.714285714285714,-0.9709418174260521,0.23931566428755738
42,0,7,2.0,7.0,2.0,31.434285714285714,4.714285714285714,-0.9350162426854148,0.35460488704253557
43,0,14,1.0,7.0,2.0,31.434285714285714,4.714285714285714,-0.8854560256532101,0.464723172043768
44,1,21,1.0,7.0,2.0,31.434285714285714,4.714285714285714,-0.822983865893657,0.5680647467311548
2,0,0,1.0,1.0,0.0,8.48,3.0,0.23931566428755774,0.970941817426052
3,1,1,2.0,2.0,0.0,19.425,4.5,0.3546048870425356,0.9350162426854148
4,0,4,4.0,4.0,1.0,24.845000000000002,4.5,0.4647231720437685,0.8854560256532099
5,0,11,4.0,4.0,1.0,24.845000000000002,4.5,0.5680647467311558,0.8229838658936564
6,1,1,4.0,5.0,1.0,24.660000000000004,5.0,0.6631226582407952,0.7485107481711011
7,0,5,4.0,6.0,2.0,23.388333333333335,5.0,0.7485107481711011,0.6631226582407953
8,1,12,2.0,6.0,2.0,23.388333333333335,5.0,0.8229838658936564,0.5680647467311559
9,0,3,3.0,7.0,3.0,26.465714285714284,5.285714285714286,0.8854560256532099,0.4647231720437686
10,0,1,3.0,8.0,3.0,24.8575,5.125,0.9350162426854148,0.35460488704253557
11,0,8,2.0,8.0,3.0,24.8575,5.125,0.970941817426052,0.23931566428755804
12,0,0,5.0,11.0,3.0,23.60909090909091,5.2727272727272725,0.992708874098054,0.120536680255323
13,0,2,5.0,12.0,3.0,23.825,5.416666666666667,1.0,-1.6081226496766364e-16
14,0,9,4.0,11.0,3.0,25.220000000000002,5.636363636363637,0.992708874098054,-0.12053668025532288
15,0,16,4.0,10.0,3.0,24.705000000000002,5.6,0.9709418174260521,-0.2393156642875575
16,1,0,2.0,9.0,2.0,21.666666666666668,5.333333333333333,0.9350162426854148,-0.35460488704253545
17,0,4,2.0,10.0,3.0,21.902,5.3,0.8854560256532099,-0.4647231720437685
18,1,1,3.0,10.0,3.0,20.022,4.8,0.8229838658936565,-0.5680647467311557
19,0,5,4.0,10.0,3.0,21.335,5.0,0.7485107481711013,-0.663122658240795
20,1,12,3.0,10.0,3.0,21.335,5.0,0.6631226582407952,-0.7485107481711012
21,0,2,4.0,11.0,3.0,22.98818181818182,5.363636363636363,0.5680647467311558,-0.8229838658936564
22,0,9,3.0,10.0,3.0,23.927,5.5,0.46472317204376906,-0.8854560256532096
23,0,16,2.0,10.0,3.0,23.927,5.5,0.35460488704253584,-0.9350162426854147
24,1,23,2.0,7.0,3.0,25.490000000000002,5.428571428571429,0.23931566428755768,-0.970941817426052
25,1,4,2.0,8.0,4.0,22.673750000000002,4.75,0.12053668025532308,-0.992708874098054
26,0,5,3.0,9.0,5.0,23.41,5.0,-3.216245299353273e-16,-1.0
27,0,0,5.0,11.0,5.0,26.973636363636363,5.2727272727272725,-0.12053668025532283,-0.992708874098054
28,1,1,6.0,11.0,5.0,28.035454545454545,5.636363636363637,-0.23931566428755743,-0.9709418174260521
29,1,5,6.0,12.0,6.0,29.89833333333333,5.75,-0.3546048870425356,-0.9350162426854148
30,0,5,6.0,12.0,7.0,35.71666666666667,6.416666666666667,-0.46472317204376806,-0.8854560256532101
31,0,12,4.0,11.0,6.0,36.22181818181818,6.363636363636363,-0.5680647467311556,-0.8229838658936565
32,0,19,3.0,11.0,6.0,36.22181818181818,6.363636363636363,-0.663122658240795,-0.7485107481711013
33,0,26,1.0,9.0,5.0,34.88777777777778,6.0,-0.7485107481711011,-0.6631226582407952
34,1,33,0.0,9.0,5.0,34.88777777777778,6.0,-0.8229838658936564,-0.5680647467311559
35,0,0,3.0,12.0,6.0,31.901666666666667,5.5,-0.8854560256532096,-0.4647231720437691
36,1,7,3.0,12.0,6.0,31.901666666666667,5.5,-0.9350162426854147,-0.3546048870425359
37,0,4,4.0,11.0,6.0,37.209090909090904,6.2727272727272725,-0.970941817426052,-0.23931566428755774
38,0,11,4.0,10.0,5.0,38.0,6.2,-0.992708874098054,-0.12053668025532357
39,1,18,1.0,8.0,5.0,36.7475,6.125,-1.0,-1.8369701987210297e-16
40,0,5,2.0,8.0,6.0,35.615,6.0,-0.992708874098054,0.1205366802553232
41,0,12,1.0,6.0,4.0,35.085,6.0,-0.9709418174260521,0.23931566428755738
42,1,19,1.0,5.0,3.0,27.113999999999997,5.2,-0.9350162426854148,0.35460488704253557
43,1,4,2.0,6.0,4.0,26.326666666666668,5.166666666666667,-0.8854560256532101,0.464723172043768
44,0,3,3.0,8.0,6.0,26.0325,5.125,-0.822983865893657,0.5680647467311548
6,0,3,1.0,1.0,0.0,13.23,3.0,0.6631226582407952,0.7485107481711011
7,0,10,1.0,1.0,0.0,13.23,3.0,0.7485107481711011,0.6631226582407953
8,0,17,1.0,1.0,0.0,13.23,3.0,0.8229838658936564,0.5680647467311559
9,0,24,1.0,1.0,0.0,13.23,3.0,0.8854560256532099,0.4647231720437686
10,0,0,3.0,4.0,0.0,13.3475,3.25,0.9350162426854148,0.35460488704253557
11,0,7,3.0,4.0,0.0,13.3475,3.25,0.970941817426052,0.23931566428755804
12,1,0,4.0,5.0,0.0,11.678,2.8,0.992708874098054,0.120536680255323
13,0,3,5.0,6.0,1.0,12.653333333333334,3.0,1.0,-1.6081226496766364e-16
14,1,0,3.0,7.0,1.0,13.572857142857144,3.2857142857142856,0.992708874098054,-0.12053668025532288
15,0,4,5.0,9.0,3.0,14.852222222222224,3.5555555555555554,0.9709418174260521,-0.2393156642875575
16,0,1,5.0,10.0,3.0,14.261000000000001,3.3,0.9350162426854148,-0.35460488704253545
17,0,2,5.0,11.0,3.0,13.359090909090908,3.090909090909091,0.8854560256532099,-0.4647231720437685
18,0,9,4.0,10.0,3.0,13.372,3.1,0.8229838658936565,-0.5680647467311557
19,0,16,2.0,10.0,3.0,13.372,3.1,0.7485107481711013,-0.663122658240795
20,0,23,1.0,10.0,3.0,13.372,3.1,0.6631226582407952,-0.7485107481711012
21,0,30,0.0,10.0,3.0,13.372,3.1,0.5680647467311558,-0.8229838658936564
22,0,2,1.0,8.0,3.0,15.307500000000001,3.25,0.46472317204376906,-0.8854560256532096
23,0,9,1.0,8.0,3.0,15.307500000000001,3.25,0.35460488704253584,-0.9350162426854147
24,1,16,1.0,7.0,3.0,16.78,3.5714285714285716,0.23931566428755768,-0.970941817426052
25,0,4,2.0,7.0,3.0,21.03,4.285714285714286,0.12053668025532308,-0.992708874098054
26,0,3,2.0,7.0,3.0,21.768571428571427,4.142857142857143,-3.216245299353273e-16,-1.0
27,1,10,2.0,5.0,1.0,22.744,4.0,-0.12053668025532283,-0.992708874098054
28,1,3,3.0,5.0,2.0,25.259999999999998,4.8,-0.23931566428755743,-0.9709418174260521
29,1,4,3.0,5.0,3.0,28.208,5.4,-0.3546048870425356,-0.9350162426854148
30,0,6,3.0,6.0,4.0,27.2,5.0,-0.46472317204376806,-0.8854560256532101
31,0,13,3.0,6.0,4.0,27.2,5.0,-0.5680647467311556,-0.8229838658936565
32,0,20,2.0,6.0,4.0,27.2,5.0,-0.663122658240795,-0.7485107481711013
33,1,27,1.0,6.0,4.0,27.2,5.0,-0.7485107481711011,-0.6631226582407952
34,0,3,1.0,6.0,5.0,26.358333333333334,5.166666666666667,-0.8229838658936564,-0.5680647467311559
35,1,1,3.0,8.0,5.0,25.00125,5.0,-0.8854560256532096,-0.4647231720437691
36,1,1,5.0,10.0,6.0,23.66,4.7,-0.9350162426854147,-0.3546048870425359
37,0,6,6.0,10.0,6.0,23.041,4.7,-0.970941817426052,-0.23931566428755774
38,0,13,5.0,9.0,6.0,22.90555555555555,4.777777777777778,-0.992708874098054,-0.12053668025532357
39,0,20,3.0,9.0,6.0,22.90555555555555,4.777777777777778,-1.0,-1.8369701987210297e-16
40,1,1,3.0,10.0,5.0,24.166,4.9,-0.992708874098054,0.1205366802553232
41,0,4,3.0,10.0,5.0,24.634999999999998,5.1,-0.9709418174260521,0.23931566428755738
42,0,2,4.0,10.0,4.0,26.344,5.3,-0.9350162426854148,0.35460488704253557
43,0,9,4.0,10.0,4.0,26.344,5.3,-0.8854560256532101,0.464723172043768
44,0,0,5.0,13.0,4.0,32.60230769230769,5.923076923076923,-0.822983865893657,0.5680647467311548
3,0,4,1.0,1.0,1.0,19.919999999999998,3.0,0.3546048870425356,0.9350162426854148
4,1,11,1.0,1.0,1.0,19.919999999999998,3.0,0.4647231720437685,0.8854560256532099
5,0,4,3.0,3.0,3.0,27.463333333333335,4.333333333333333,0.5680647467311558,0.8229838658936564
6,0,0,4.0,4.0,3.0,27.935000000000002,5.0,0.6631226582407952,0.7485107481711011
7,0,7,3.0,4.0,3.0,27.935000000000002,5.0,0.7485107481711011,0.6631226582407953
8,0,6,4.0,5.0,3.0,24.672,4.8,0.8229838658936564,0.5680647467311559
9,1,3,3.0,6.0,3.0,24.358333333333334,4.833333333333333,0.8854560256532099,0.4647231720437686
10,1,5,4.0,8.0,4.0,24.6075,4.5,0.9350162426854148,0.35460488704253557
11,0,3,5.0,9.0,5.0,27.43111111111111,4.777777777777778,0.970941817426052,0.23931566428755804
12,0,10,4.0,9.0,5.0,27.43111111111111,4.777777777777778,0.992708874098054,0.120536680255323
13,0,17,3.0,9.0,5.0,27.43111111111111,4.777777777777778,1.0,-1.6081226496766364e-16
14,0,24,1.0,9.0,5.0,27.43111111111111,4.777777777777778,0.992708874098054,-0.12053668025532288
15,0,31,0.0,8.0,4.0,28.369999999999997,5.0,0.9709418174260521,-0.2393156642875575
16,0,38,0.0,8.0,4.0,28.369999999999997,5.0,0.9350162426854148,-0.35460488704253545
17,1,45,0.0,6.0,2.0,27.415000000000003,5.0,0.8854560256532099,-0.4647231720437685
18,0,3,1.0,6.0,3.0,25.81833333333333,4.666666666666667,0.8229838658936565,-0.5680647467311557
19,0,10,1.0,6.0,3.0,25.81833333333333,4.666666666666667,0.7485107481711013,-0.663122658240795
20,0,3,2.0,6.0,3.0,25.521666666666665,4.333333333333333,0.6631226582407952,-0.7485107481711012
21,1,10,2.0,5.0,3.0,26.067999999999994,4.2,0.5680647467311558,-0.8229838658936564
22,0,5,2.0,4.0,3.0,25.432499999999997,4.75,0.46472317204376906,-0.8854560256532096
23,1,2,3.0,4.0,2.0,14.445,3.5,0.35460488704253584,-0.9350162426854147
24,1,4,3.0,5.0,3.0,15.392,3.6,0.23931566428755768,-0.970941817426052
25,0,5,4.0,6.0,4.0,14.303333333333333,3.3333333333333335,0.12053668025532308,-0.992708874098054
26,0,12,3.0,6.0,4.0,14.303333333333333,3.3333333333333335,-3.216245299353273e-16,-1.0
27,0,19,2.0,6.0,4.0,14.303333333333333,3.3333333333333335,-0.12053668025532283,-0.992708874098054
28,1,26,1.0,6.0,4.0,14.303333333333333,3.3333333333333335,-0.23931566428755743,-0.9709418174260521
29,0,0,2.0,8.0,5.0,17.0325,3.75,-0.3546048870425356,-0.9350162426854148
30,0,7,2.0,7.0,4.0,16.641428571428573,3.5714285714285716,-0.46472317204376806,-0.8854560256532101
31,0,14,2.0,7.0,4.0,16.641428571428573,3.5714285714285716,-0.5680647467311556,-0.8229838658936565
32,0,21,2.0,6.0,4.0,17.775000000000002,3.8333333333333335,-0.663122658240795,-0.7485107481711013
33,1,28,0.0,6.0,4.0,17.775000000000002,3.8333333333333335,-0.7485107481711011,-0.6631226582407952
34,0,5,1.0,6.0,4.0,16.208333333333332,3.6666666666666665,-0.8229838658936564,-0.5680647467311559
35,0,0,3.0,7.0,4.0,17.144285714285715,4.142857142857143,-0.8854560256532096,-0.4647231720437691
36,0,7,3.0,6.0,3.0,16.805,4.166666666666667,-0.9350162426854147,-0.3546048870425359
37,0,14,3.0,5.0,2.0,18.394,4.6,-0.970941817426052,-0.23931566428755774
38,0,21,2.0,5.0,2.0,18.394,4.6,-0.992708874098054,-0.12053668025532357
39,0,6,1.0,6.0,2.0,24.695000000000004,5.166666666666667,-1.0,-1.8369701987210297e-16
40,0,2,2.0,7.0,2.0,22.915714285714284,5.0,-0.992708874098054,0.1205366802553232
41,0,9,2.0,5.0,1.0,21.994,5.0,-0.9709418174260521,0.23931566428755738
42,0,16,2.0,5.0,1.0,21.994,5.0,-0.9350162426854148,0.35460488704253557
43,1,0,3.0,7.0,1.0,19.261428571428574,4.428571428571429,-0.8854560256532101,0.464723172043768
44,0,5,3.0,8.0,2.0,19.48375,4.75,-0.822983865893657,0.5680647467311548
2,0,2,1.0,1.0,0.0,2.94,1.0,0.23931566428755774,0.970941817426052
3,1,9,1.0,1.0,0.0,2.94,1.0,0.3546048870425356,0.9350162426854148
4,0,3,3.0,3.0,1.0,9.93,3.0,0.4647231720437685,0.8854560256532099
5,0,0,4.0,4.0,1.0,13.647499999999999,4.25,0.5680647467311558,0.8229838658936564
6,0,2,4.0,5.0,1.0,12.03,3.6,0.6631226582407952,0.7485107481711011
7,1,9,4.0,5.0,1.0,12.03,3.6,0.7485107481711011,0.6631226582407953
8,0,3,5.0,8.0,2.0,18.564999999999998,4.375,0.8229838658936564,0.5680647467311559
9,0,10,4.0,8.0,2.0,18.564999999999998,4.375,0.8854560256532099,0.4647231720437686
10,1,17,3.0,8.0,2.0,18.564999999999998,4.375,0.9350162426854148,0.35460488704253557
11,0,3,4.0,9.0,3.0,19.022222222222222,4.555555555555555,0.970941817426052,0.23931566428755804
12,1,10,1.0,9.0,3.0,19.022222222222222,4.555555555555555,0.992708874098054,0.120536680255323
13,0,1,3.0,11.0,4.0,22.708181818181817,4.7272727272727275,1.0,-1.6081226496766364e-16
14,1,1,4.0,11.0,4.0,25.00909090909091,4.909090909090909,0.992708874098054,-0.12053668025532288
15,1,3,4.0,12.0,5.0,24.005,4.75,0.9709418174260521,-0.2393156642875575
16,1,4,5.0,11.0,5.0,26.007272727272724,4.909090909090909,0.9350162426854148,-0.35460488704253545
17,0,5,5.0,12.0,6.0,29.719166666666666,4.833333333333333,0.8854560256532099,-0.4647231720437685
18,0,6,5.0,12.0,6.0,29.67833333333333,4.916666666666667,0.8229838658936565,-0.5680647467311557
19,0,3,5.0,13.0,6.0,27.98153846153846,4.615384615384615,0.7485107481711013,-0.663122658240795
20,0,10,4.0,10.0,5.0,27.538999999999998,4.3,0.6631226582407952,-0.7485107481711012
21,1,17,2.0,10.0,5.0,27.538999999999998,4.3,0.5680647467311558,-0.8229838658936564
22,1,4,2.0,11.0,6.0,28.36909090909091,4.7272727272727275,0.46472317204376906,-0.8854560256532096
23,1,1,3.0,12.0,6.0,29.837500000000002,4.583333333333333,0.35460488704253584,-0.9350162426854147
24,1,5,4.0,13.0,7.0,30.58230769230769,4.6923076923076925,0.23931566428755768,-0.970941817426052
25,1,4,5.0,12.0,7.0,28.798333333333332,4.666666666666667,0.12053668025532308,-0.992708874098054
26,0,0,7.0,14.0,8.0,28.80642857142857,4.857142857142857,-3.216245299353273e-16,-1.0
27,0,2,6.0,14.0,7.0,28.565714285714286,4.714285714285714,-0.12053668025532283,-0.992708874098054
28,0,9,5.0,13.0,6.0,28.85,4.6923076923076925,-0.23931566428755743,-0.9709418174260521
29,0,6,5.0,12.0,5.0,27.394166666666667,4.416666666666667,-0.3546048870425356,-0.9350162426854148
30,0,13,2.0,11.0,5.0,29.423636363636362,4.636363636363637,-0.46472317204376806,-0.8854560256532101
31,1,20,1.0,10.0,5.0,31.604000000000003,5.0,-0.5680647467311556,-0.8229838658936565
32,1,6,3.0,12.0,7.0,30.709166666666665,5.083333333333333,-0.663122658240795,-0.7485107481711013
33,1,2,4.0,14.0,8.0,28.88,5.0,-0.7485107481711011,-0.6631226582407952
34,0,2,6.0,15.0,8.0,29.063333333333333,5.133333333333334,-0.8229838658936564,-0.5680647467311559
35,0,9,6.0,13.0,7.0,28.25230769230769,5.230769230769231,-0.8854560256532096,-0.4647231720437691
36,0,1,5.0,13.0,6.0,25.732307692307693,4.923076923076923,-0.9350162426854147,-0.3546048870425359
37,0,1,4.0,13.0,5.0,24.93,4.6923076923076925,-0.970941817426052,-0.23931566428755774
38,1,2,3.0,11.0,4.0,27.541818181818186,4.7272727272727275,-0.992708874098054,-0.12053668025532357
39,0,4,5.0,12.0,6.0,29.62,5.416666666666667,-1.0,-1.8369701987210297e-16
40,0,6,5.0,13.0,6.0,28.425384615384612,5.230769230769231,-0.992708874098054,0.1205366802553232
41,1,13,4.0,12.0,6.0,26.708333333333332,5.333333333333333,-0.9709418174260521,0.23931566428755738
42,0,4,5.0,14.0,8.0,31.809285714285718,5.642857142857143,-0.9350162426854148,0.35460488704253557
43,0,11,3.0,14.0,8.0,31.809285714285718,5.642857142857143,-0.8854560256532101,0.464723172043768
44,0,18,2.0,12.0,6.0,32.73833333333334,5.666666666666667,-0.822983865893657,0.5680647467311548
2,1,3,1.0,1.0,0.0,37.13,4.0,0.23931566428755774,0.970941817426052
3,0,5,2.0,2.0,1.0,30.495,4.5,0.3546048870425356,0.9350162426854148
4,0,12,2.0,2.0,1.0,30.495,4.5,0.4647231720437685,0.8854560256532099
5,1,19,2.0,2.0,1.0,30.495,4.5,0.5680647467311558,0.8229838658936564
6,0,0,3.0,4.0,2.0,57.947500000000005,7.0,0.6631226582407952,0.7485107481711011
7,0,7,2.0,4.0,2.0,57.947500000000005,7.0,0.7485107481711011,0.6631226582407953
8,0,14,2.0,4.0,2.0,57.947500000000005,7.0,0.8229838658936564,0.5680647467311559
9,0,0,3.0,5.0,2.0,52.168000000000006,6.8,0.8854560256532099,0.4647231720437686
10,0,2,2.0,6.0,2.0,45.699999999999996,6.333333333333333,0.9350162426854148,0.35460488704253557
11,0,9,2.0,6.0,2.0,45.699999999999996,6.333333333333333,0.970941817426052,0.23931566428755804
12,1,16,2.0,6.0,2.0,45.699999999999996,6.333333333333333,0.992708874098054,0.120536680255323
13,1,4,3.0,8.0,4.0,44.83,6.0,1.0,-1.6081226496766364e-16
14,0,0,4.0,9.0,5.0,42.13,6.666666666666667,0.992708874098054,-0.12053668025532288
15,1,7,4.0,8.0,4.0,44.41375,6.875,0.9709418174260521,-0.2393156642875575
16,0,5,5.0,9.0,5.0,41.025555555555556,6.444444444444445,0.9350162426854148,-0.35460488704253545
17,0,12,3.0,9.0,5.0,41.025555555555556,6.444444444444445,0.8854560256532099,-0.4647231720437685
18,0,19,1.0,7.0,4.0,28.34714285714286,5.571428571428571,0.8229838658936565,-0.5680647467311557
19,1,26,1.0,7.0,4.0,28.34714285714286,5.571428571428571,0.7485107481711013,-0.663122658240795
20,1,3,4.0,11.0,6.0,30.64272727272727,5.909090909090909,0.6631226582407952,-0.7485107481711012
21,1,3,7.0,13.0,8.0,28.08230769230769,5.3076923076923075,0.5680647467311558,-0.8229838658936564
22,1,2,12.0,17.0,11.0,28.495882352941177,5.470588235294118,0.46472317204376906,-0.8854560256532096
23,0,2,14.0,19.0,12.0,29.75421052631579,5.631578947368421,0.35460488704253584,-0.9350162426854147
24,1,9,10.0,19.0,12.0,29.75421052631579,5.631578947368421,0.23931566428755768,-0.970941817426052
25,1,4,8.0,18.0,11.0,27.87777777777778,5.611111111111111,0.12053668025532308,-0.992708874098054
26,1,5,4.0,17.0,11.0,26.77764705882353,5.176470588235294,-3.216245299353273e-16,-1.0
27,0,3,3.0,18.0,12.0,26.878888888888888,5.111111111111111,-0.12053668025532283,-0.992708874098054
28,0,10,3.0,17.0,11.0,27.641176470588235,5.235294117647059,-0.23931566428755743,-0.9709418174260521
29,0,17,2.0,17.0,11.0,27.641176470588235,5.235294117647059,-0.3546048870425356,-0.9350162426854148
30,0,24,1.0,17.0,11.0,27.641176470588235,5.235294117647059,-0.46472317204376806,-0.8854560256532101
31,0,31,0.0,17.0,11.0,27.641176470588235,5.235294117647059,-0.5680647467311556,-0.8229838658936565
32,0,0,1.0,14.0,9.0,24.020714285714288,4.571428571428571,-0.663122658240795,-0.7485107481711013
33,1,7,1.0,11.0,7.0,25.385454545454547,4.909090909090909,-0.7485107481711011,-0.6631226582407952
34,1,4,2.0,7.0,5.0,26.400000000000002,4.428571428571429,-0.8229838658936564,-0.5680647467311559
