transaction_id,line_no,promotion_id,mechanic,savings
TX-20250103-000664,3,PR-2024-12-29-003,MANAGER_SPECIAL,2.02
TX-20250103-000665,1,PR-2024-12-29-002,COUPON,3.28
TX-20250103-000667,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.74
TX-20250103-000669,3,PR-2024-12-29-002,COUPON,0.94
TX-20250103-000669,4,PR-2024-12-29-004,MANAGER_SPECIAL,1.21
TX-20250103-000670,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.54
TX-20250103-000671,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.73
TX-20250103-000673,3,PR-2024-12-29-001,COUPON,0.98
TX-20250103-000674,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.98
TX-20250103-000675,2,PR-2024-12-29-002,COUPON,2.68
TX-20250103-000675,5,PR-2024-12-29-002,COUPON,1.06
TX-20250103-000679,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.03
TX-20250103-000679,2,PR-2024-12-29-002,COUPON,0.82
TX-20250103-000680,2,PR-2024-12-29-003,MANAGER_SPECIAL,2.08
TX-20250103-000683,1,PR-2024-12-29-001,COUPON,3.04
TX-20250103-000684,1,PR-2024-12-29-001,COUPON,2.58
TX-20250103-000684,2,PR-2024-12-29-002,COUPON,2.00
TX-20250103-000684,5,PR-2024-12-29-001,COUPON,1.05
TX-20250103-000685,2,PR-2024-12-29-002,COUPON,1.35
TX-20250103-000685,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.74
TX-20250103-000685,4,PR-2024-12-29-004,MANAGER_SPECIAL,3.76
TX-20250103-000687,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.80
TX-20250103-000687,4,PR-2024-12-29-001,COUPON,0.76
TX-20250103-000688,3,PR-2024-12-29-001,COUPON,3.74
TX-20250103-000689,1,PR-2024-12-29-005,MANAGER_SPECIAL,2.72
TX-20250103-000690,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.08
TX-20250103-000690,3,PR-2024-12-29-001,COUPON,2.33
TX-20250103-000691,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.76
TX-20250103-000691,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.43
TX-20250103-000692,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.82
TX-20250103-000695,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.53
TX-20250103-000696,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.21
TX-20250103-000698,3,PR-2024-12-29-001,COUPON,1.15
TX-20250103-000698,4,PR-2024-12-29-006,MANAGER_SPECIAL,1.26
TX-20250103-000699,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.03
TX-20250103-000700,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.67
TX-20250103-000701,1,PR-2024-12-29-005,MANAGER_SPECIAL,2.41
TX-20250103-000703,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.58
TX-20250103-000705,4,PR-2024-12-29-002,COUPON,0.74
TX-20250103-000706,2,PR-2024-12-29-001,COUPON,0.62
TX-20250103-000708,2,PR-2024-12-29-004,MANAGER_SPECIAL,1.84
TX-20250103-000709,1,PR-2024-12-29-001,COUPON,1.17
TX-20250103-000710,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.83
TX-20250103-000710,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.67
TX-20250103-000712,3,PR-2024-12-29-001,COUPON,1.18
TX-20250103-000713,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.70
TX-20250103-000714,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.12
TX-20250103-000714,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.70
TX-20250103-000714,3,PR-2024-12-29-002,COUPON,2.99
TX-20250103-000715,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.71
TX-20250103-000716,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.73
TX-20250103-000717,1,PR-2024-12-29-002,COUPON,0.92
TX-20250103-000717,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.79
TX-20250103-000717,4,PR-2024-12-29-003,MANAGER_SPECIAL,2.08
TX-20250103-000719,1,PR-2024-12-29-001,COUPON,0.89
TX-20250103-000719,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.09
TX-20250103-000720,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.61
TX-20250103-000720,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.46
TX-20250103-000722,4,PR-2024-12-29-001,COUPON,1.17
TX-20250103-000723,1,PR-2024-12-29-002,COUPON,1.84
TX-20250103-000724,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.85
TX-20250103-000725,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.50
TX-20250103-000725,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.57
TX-20250103-000725,5,PR-2024-12-29-003,MANAGER_SPECIAL,0.94
TX-20250103-000726,1,PR-2024-12-29-005,MANAGER_SPECIAL,2.82
TX-20250103-000730,1,PR-2024-12-29-001,COUPON,2.98
TX-20250103-000733,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.65
TX-20250103-000734,1,PR-2024-12-29-001,COUPON,2.45
TX-20250103-000734,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.40
TX-20250103-000735,1,PR-2024-12-29-005,MANAGER_SPECIAL,2.03
TX-20250103-000735,2,PR-2024-12-29-002,COUPON,4.59
TX-20250103-000736,1,PR-2024-12-29-001,COUPON,1.80
TX-20250103-000737,1,PR-2024-12-29-001,COUPON,3.35
TX-20250103-000738,2,PR-2024-12-29-001,COUPON,1.09
TX-20250103-000740,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.83
TX-20250103-000741,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.46
TX-20250103-000743,1,PR-2024-12-29-002,COUPON,0.72
TX-20250103-000744,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.04
TX-20250103-000744,2,PR-2024-12-29-003,MANAGER_SPECIAL,3.27
TX-20250103-000745,1,PR-2024-12-29-002,COUPON,1.75
TX-20250103-000746,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.89
TX-20250103-000747,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.30
TX-20250103-000748,1,PR-2024-12-29-001,COUPON,0.73
TX-20250103-000748,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.46
TX-20250103-000750,1,PR-2024-12-29-004,MANAGER_SPECIAL,3.16
TX-20250103-000750,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.03
TX-20250103-000751,2,PR-2024-12-29-002,COUPON,0.79
TX-20250103-000752,1,PR-2024-12-29-002,COUPON,1.99
TX-20250103-000752,2,PR-2024-12-29-002,COUPON,1.04
TX-20250103-000752,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.39
TX-20250103-000755,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.67
TX-20250103-000758,3,PR-2024-12-29-001,COUPON,1.74
TX-20250103-000759,4,PR-2024-12-29-004,MANAGER_SPECIAL,0.88
TX-20250103-000762,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.77
TX-20250103-000763,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.56
TX-20250103-000763,5,PR-2024-12-29-003,MANAGER_SPECIAL,1.01
TX-20250103-000764,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.51
TX-20250103-000764,4,PR-2024-12-29-001,COUPON,1.19
TX-20250103-000765,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.51
TX-20250103-000768,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.51
TX-20250103-000768,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.47
TX-20250103-000771,2,PR-2024-12-29-001,COUPON,1.52
TX-20250103-000771,3,PR-2024-12-29-001,COUPON,0.92
TX-20250103-000772,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.61
TX-20250103-000774,2,PR-2024-12-29-002,COUPON,2.70
TX-20250103-000774,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.02
TX-20250103-000777,2,PR-2024-12-29-006,MANAGER_SPECIAL,2.02
TX-20250103-000783,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.85
TX-20250103-000783,3,PR-2024-12-29-004,MANAGER_SPECIAL,2.06
TX-20250103-000784,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.51
TX-20250103-000786,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.68
TX-20250103-000786,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.68
TX-20250103-000787,3,PR-2024-12-29-006,MANAGER_SPECIAL,2.00
TX-20250103-000788,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.02
TX-20250103-000788,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.47
TX-20250103-000796,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.50
TX-20250103-000798,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.43
TX-20250103-000799,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.81
TX-20250103-000800,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.33
TX-20250103-000801,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.36
TX-20250103-000803,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.68
TX-20250103-000805,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.40
TX-20250103-000808,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.98
TX-20250103-000809,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.36
TX-20250103-000809,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.55
TX-20250103-000810,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.85
TX-20250103-000812,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.94
TX-20250103-000814,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.81
TX-20250103-000820,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.51
TX-20250103-000821,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.58
TX-20250103-000822,2,PR-2024-12-29-004,MANAGER_SPECIAL,2.11
TX-20250103-000824,5,PR-2024-12-29-003,MANAGER_SPECIAL,0.69
TX-20250103-000826,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.83
TX-20250103-000831,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.86
TX-20250103-000835,2,PR-2024-12-29-006,MANAGER_SPECIAL,3.09
TX-20250103-000842,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.67
TX-20250103-000843,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.58
TX-20250103-000844,4,PR-2024-12-29-003,MANAGER_SPECIAL,1.60
TX-20250103-000845,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.75
TX-20250103-000846,4,PR-2024-12-29-004,MANAGER_SPECIAL,1.63
TX-20250103-000847,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.72
TX-20250103-000848,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.01
TX-20250103-000849,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.68
TX-20250103-000850,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.89
TX-20250103-000851,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.41
TX-20250103-000852,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.60
TX-20250103-000853,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.47
TX-20250103-000859,2,PR-2024-12-29-004,MANAGER_SPECIAL,2.11
TX-20250103-000859,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.35
TX-20250103-000860,2,PR-2024-12-29-004,MANAGER_SPECIAL,0.92
TX-20250103-000860,3,PR-2024-12-29-004,MANAGER_SPECIAL,1.39
TX-20250103-000862,1,PR-2024-12-29-004,MANAGER_SPECIAL,1.05
TX-20250103-000869,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.33
TX-20250103-000872,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.79
TX-20250103-000873,4,PR-2024-12-29-006,MANAGER_SPECIAL,1.23
TX-20250103-000874,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.73
TX-20250103-000876,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.57
TX-20250103-000876,4,PR-2024-12-29-004,MANAGER_SPECIAL,1.21
TX-20250103-000879,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.76
TX-20250103-000886,1,PR-2024-12-29-006,MANAGER_SPECIAL,2.06
TX-20250103-000888,4,PR-2024-12-29-006,MANAGER_SPECIAL,0.62
TX-20250103-000894,4,PR-2024-12-29-006,MANAGER_SPECIAL,0.50
TX-20250103-000896,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.99
TX-20250103-000897,2,PR-2024-12-29-003,MANAGER_SPECIAL,2.65
TX-20250103-000897,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.39
TX-20250103-000900,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.65
TX-20250103-000903,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.52
TX-20250103-000907,5,PR-2024-12-29-004,MANAGER_SPECIAL,2.97
TX-20250103-000908,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.82
TX-20250103-000909,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.39
TX-20250103-000910,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.47
TX-20250103-000910,4,PR-2024-12-29-006,MANAGER_SPECIAL,1.05
TX-20250103-000911,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.82
TX-20250103-000911,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.32
TX-20250103-000916,4,PR-2024-12-29-003,MANAGER_SPECIAL,1.51
TX-20250103-000917,4,PR-2024-12-29-006,MANAGER_SPECIAL,0.43
TX-20250103-000918,4,PR-2024-12-29-006,MANAGER_SPECIAL,1.77
TX-20250103-000919,2,PR-2024-12-29-004,MANAGER_SPECIAL,1.25
TX-20250103-000919,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.23
TX-20250103-000921,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.32
TX-20250103-000927,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.77
TX-20250103-000928,2,PR-2024-12-29-004,MANAGER_SPECIAL,1.38
TX-20250103-000933,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.23
TX-20250103-000936,3,PR-2024-12-29-003,MANAGER_SPECIAL,2.84
TX-20250103-000936,5,PR-2024-12-29-003,MANAGER_SPECIAL,1.76
TX-20250103-000939,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.90
TX-20250103-000940,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.57
TX-20250103-000942,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.70
TX-20250103-000942,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.67
TX-20250103-000942,4,PR-2024-12-29-006,MANAGER_SPECIAL,2.00
TX-20250103-000946,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.25
TX-20250103-000946,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.91
TX-20250103-000947,5,PR-2024-12-29-003,MANAGER_SPECIAL,1.03
TX-20250103-000948,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.85
TX-20250103-000952,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.68
TX-20250103-000954,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.33
TX-20250103-000957,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.99
TX-20250103-000959,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.79
TX-20250103-000966,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.29
TX-20250103-000968,4,PR-2024-12-29-003,MANAGER_SPECIAL,1.76
TX-20250103-000970,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.71
TX-20250103-000970,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.68
TX-20250103-000971,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.64
TX-20250103-000975,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.99
TX-20250103-000977,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.68
TX-20250103-000978,5,PR-2024-12-29-003,MANAGER_SPECIAL,0.69
TX-20250103-000986,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.53
TX-20250103-000986,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.80
TX-20250103-000989,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.88
TX-20250103-000992,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.62
TX-20250103-000992,4,PR-2024-12-29-006,MANAGER_SPECIAL,1.01
TX-20250103-000993,2,PR-2024-12-29-003,MANAGER_SPECIAL,2.25
TX-20250103-000999,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.68
TX-20250103-000999,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.85
TX-20250103-001003,1,PR-2024-12-29-006,MANAGER_SPECIAL,2.12
TX-20250103-001004,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.50
TX-20250103-001009,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.36
TX-20250103-001009,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.57
TX-20250103-001012,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.37
TX-20250103-001012,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.74
TX-20250103-001012,4,PR-2024-12-29-003,MANAGER_SPECIAL,1.01
TX-20250103-001019,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.58
TX-20250103-001020,4,PR-2024-12-29-006,MANAGER_SPECIAL,0.47
TX-20250103-001021,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.61
TX-20250103-001021,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.10
TX-20250103-001021,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.92
TX-20250103-001023,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.71
TX-20250103-001023,3,PR-2024-12-29-006,MANAGER_SPECIAL,0.47
TX-20250103-001024,3,PR-2024-12-29-003,MANAGER_SPECIAL,2.40
TX-20250103-001025,2,PR-2024-12-29-004,MANAGER_SPECIAL,1.84
TX-20250103-001025,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.34
TX-20250103-001029,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.39
TX-20250103-001031,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.01
TX-20250103-001033,4,PR-2024-12-29-004,MANAGER_SPECIAL,1.38
TX-20250103-001038,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.88
TX-20250103-001039,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.11
TX-20250103-001040,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.16
TX-20250103-001041,4,PR-2024-12-29-003,MANAGER_SPECIAL,1.97
TX-20250103-001041,5,PR-2024-12-29-004,MANAGER_SPECIAL,1.09
TX-20250103-001044,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.27
TX-20250103-001044,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.70
TX-20250103-001046,5,PR-2024-12-29-006,MANAGER_SPECIAL,1.45
TX-20250104-001048,1,PR-2024-12-29-003,MANAGER_SPECIAL,2.86
TX-20250104-001048,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.92
TX-20250104-001050,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.40
TX-20250104-001050,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.49
TX-20250104-001055,1,PR-2024-12-29-004,MANAGER_SPECIAL,2.76
TX-20250104-001056,2,PR-2024-12-29-004,MANAGER_SPECIAL,1.84
TX-20250104-001057,2,PR-2024-12-29-004,MANAGER_SPECIAL,1.56
TX-20250104-001058,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.47
TX-20250104-001058,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.84
TX-20250104-001061,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.10
TX-20250104-001065,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.94
TX-20250104-001066,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.70
TX-20250104-001066,2,PR-2024-12-29-006,MANAGER_SPECIAL,2.00
TX-20250104-001067,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.83
TX-20250104-001068,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.55
TX-20250104-001071,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.41
TX-20250104-001072,3,PR-2024-12-29-006,MANAGER_SPECIAL,2.17
TX-20250104-001073,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.85
TX-20250104-001074,4,PR-2024-12-29-004,MANAGER_SPECIAL,0.97
TX-20250104-001075,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.51
TX-20250104-001075,4,PR-2024-12-29-006,MANAGER_SPECIAL,1.08
TX-20250104-001079,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.45
TX-20250104-001079,6,PR-2024-12-29-003,MANAGER_SPECIAL,1.50
TX-20250104-001080,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.06
TX-20250104-001081,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.33
TX-20250104-001081,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.67
TX-20250104-001081,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.98
TX-20250104-001082,1,PR-2024-12-29-004,MANAGER_SPECIAL,0.92
TX-20250104-001083,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.57
TX-20250104-001083,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.73
TX-20250104-001084,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.47
TX-20250104-001085,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.05
TX-20250104-001088,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.39
TX-20250104-001088,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.84
TX-20250104-001091,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.43
TX-20250104-001094,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.68
TX-20250104-001100,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.27
TX-20250104-001102,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.53
TX-20250104-001104,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.80
TX-20250104-001104,5,PR-2024-12-29-003,MANAGER_SPECIAL,1.34
TX-20250104-001109,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.41
TX-20250104-001111,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.84
TX-20250104-001114,5,PR-2024-12-29-004,MANAGER_SPECIAL,4.12
TX-20250104-001115,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.65
TX-20250104-001115,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.61
TX-20250104-001117,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.76
TX-20250104-001118,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.90
TX-20250104-001119,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.38
TX-20250104-001120,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.73
TX-20250104-001120,4,PR-2024-12-29-003,MANAGER_SPECIAL,1.85
TX-20250104-001122,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.67
TX-20250104-001124,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.98
TX-20250104-001124,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.72
TX-20250104-001124,5,PR-2024-12-29-006,MANAGER_SPECIAL,0.83
TX-20250104-001129,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.58
TX-20250104-001129,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.43
TX-20250104-001136,1,PR-2024-12-29-003,MANAGER_SPECIAL,1.89
TX-20250104-001138,3,PR-2024-12-29-003,MANAGER_SPECIAL,2.56
TX-20250104-001141,4,PR-2024-12-29-006,MANAGER_SPECIAL,0.62
TX-20250104-001142,3,PR-2024-12-29-006,MANAGER_SPECIAL,3.25
TX-20250104-001143,2,PR-2024-12-29-003,MANAGER_SPECIAL,2.07
TX-20250104-001151,2,PR-2024-12-29-006,MANAGER_SPECIAL,0.80
TX-20250104-001155,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.69
TX-20250104-001157,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.87
TX-20250104-001163,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.97
TX-20250104-001166,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.73
TX-20250104-001170,2,PR-2024-12-29-006,MANAGER_SPECIAL,1.95
TX-20250104-001176,1,PR-2024-12-29-006,MANAGER_SPECIAL,2.20
TX-20250104-001176,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.52
TX-20250104-001180,4,PR-2024-12-29-006,MANAGER_SPECIAL,1.15
TX-20250104-001182,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.32
TX-20250104-001189,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.60
TX-20250104-001190,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.54
TX-20250104-001191,4,PR-2024-12-29-006,MANAGER_SPECIAL,0.53
TX-20250104-001192,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.43
TX-20250104-001192,3,PR-2024-12-29-006,MANAGER_SPECIAL,1.02
TX-20250104-001196,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.81
TX-20250104-001202,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.43
TX-20250104-001202,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.98
TX-20250104-001207,4,PR-2024-12-29-006,MANAGER_SPECIAL,0.80
TX-20250104-001207,5,PR-2024-12-29-006,MANAGER_SPECIAL,1.72
TX-20250104-001208,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.19
TX-20250104-001213,2,PR-2024-12-29-003,MANAGER_SPECIAL,2.08
TX-20250104-001215,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.85
TX-20250104-001215,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.65
TX-20250104-001215,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.95
TX-20250104-001218,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.01
TX-20250104-001222,1,PR-2024-12-29-002,COUPON,2.40
TX-20250104-001222,3,PR-2024-12-29-001,COUPON,2.36
TX-20250104-001223,1,PR-2024-12-29-006,MANAGER_SPECIAL,2.02
TX-20250104-001224,1,PR-2024-12-29-006,MANAGER_SPECIAL,1.02
TX-20250104-001226,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.47
TX-20250104-001226,4,PR-2024-12-29-003,MANAGER_SPECIAL,1.39
TX-20250104-001232,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.64
TX-20250104-001232,3,PR-2024-12-29-002,COUPON,1.10
TX-20250104-001233,2,PR-2024-12-29-002,COUPON,1.51
TX-20250104-001235,1,PR-2024-12-29-003,MANAGER_SPECIAL,0.74
TX-20250104-001235,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.68
TX-20250104-001239,1,PR-2024-12-29-002,COUPON,1.12
TX-20250104-001240,3,PR-2024-12-29-003,MANAGER_SPECIAL,0.67
TX-20250104-001244,3,PR-2024-12-29-003,MANAGER_SPECIAL,1.82
TX-20250104-001244,4,PR-2024-12-29-003,MANAGER_SPECIAL,0.83
TX-20250104-001247,2,PR-2024-12-29-003,MANAGER_SPECIAL,1.05
TX-20250104-001248,1,PR-2024-12-29-006,MANAGER_SPECIAL,0.73
TX-20250104-001248,2,PR-2024-12-29-002,COUPON,3.16
TX-20250104-001249,2,PR-2024-12-29-003,MANAGER_SPECIAL,0.99
TX-20250104-001250,3,PR-2024-12-29-002,COUPON,1.75
TX-20250104-001250,4,PR-2024-12-29-002,COUPON,0.74
