date,store_id,store_name,category,avg_price,units_sold,revenue,promo_flag,day_of_week
2025-07-05,S0003,,Pet Food,7.334761904761905,30,225.24,1,Saturday
2025-07-05,S0003,,Prepared Meals,7.881111111111111,31,242.21,1,Saturday
2025-07-05,S0003,,Snacks/Cookies/Chips,3.0669767441860465,139,430.78999999999996,1,Saturday
2025-07-05,S0004,,Alcohol,12.207272727272727,86,1018.87,1,Saturday
2025-07-05,S0004,,Bakery,3.6183333333333336,10,36.01,1,Saturday
2025-07-05,S0004,,Baking,3.3069565217391306,24,79.77,1,Saturday
2025-07-05,S0004,,Beverages,3.47,59,199.66,1,Saturday
2025-07-05,S0004,,Breakfast & Cereal,4.754666666666666,38,178.2,1,Saturday
2025-07-05,S0004,,Candy,2.447222222222222,45,112.41,1,Saturday
2025-07-05,S0004,,Condiments/Sauces/Spices,3.62,45,166.48000000000002,1,Saturday
2025-07-05,S0004,,Dairy & Eggs,3.6113888888888885,78,281.7,1,Saturday
2025-07-05,S0004,,Deli,6.020714285714286,49,296.87,1,Saturday
2025-07-05,S0004,,Frozen Foods,6.565,38,248.46,1,Saturday
2025-07-05,S0004,,Grains and Pasta,2.8714285714285714,10,29.86,1,Saturday
2025-07-05,S0004,,Meat and Seafood,10.021739130434783,27,276.67,1,Saturday
2025-07-05,S0004,,Pet Food,7.992608695652175,34,276.51,1,Saturday
2025-07-05,S0004,,Prepared Meals,8.413666666666666,36,308.8,1,Saturday
2025-07-05,S0004,,Snacks/Cookies/Chips,3.0979120879120883,138,429.68,1,Saturday
2025-07-05,S0005,,Alcohol,12.48276595744681,55,688.25,1,Saturday
2025-07-05,S0005,,Bakery,4.077500000000001,13,55.879999999999995,1,Saturday
2025-07-05,S0005,,Baking,3.4175,14,47.71,1,Saturday
2025-07-05,S0005,,Beverages,3.3305,33,111.58,1,Saturday
2025-07-05,S0005,,Breakfast & Cereal,4.0,17,64.77,1,Saturday
2025-07-05,S0005,,Candy,2.187692307692308,18,40.36,1,Saturday
2025-07-05,S0005,,Condiments/Sauces/Spices,3.115,8,25.15,1,Saturday
2025-07-05,S0005,,Dairy & Eggs,3.480555555555555,60,211.54999999999998,1,Saturday
2025-07-05,S0005,,Deli,6.406000000000001,22,143.7,1,Saturday
2025-07-05,S0005,,Frozen Foods,7.153571428571429,17,124.07,1,Saturday
2025-07-05,S0005,,Grains and Pasta,3.07125,9,28.25,1,Saturday
2025-07-05,S0005,,Meat and Seafood,8.901764705882353,19,171.41,1,Saturday
2025-07-05,S0005,,Pet Food,7.206153846153847,16,113.32,1,Saturday
2025-07-05,S0005,,Prepared Meals,8.52103448275862,35,304.63,1,Saturday
2025-07-05,S0005,,Snacks/Cookies/Chips,3.0648,78,242.44,1,Saturday
2025-07-06,S0001,,Alcohol,12.195128205128205,148,1773.66,1,Sunday
2025-07-06,S0001,,Bakery,3.7325,18,65.66,1,Sunday
2025-07-06,S0001,,Baking,3.781020408163265,59,226.25,1,Sunday
2025-07-06,S0001,,Beverages,3.2074468085106385,69,230.37,1,Sunday
2025-07-06,S0001,,Breakfast & Cereal,4.420238095238095,48,203.72,1,Sunday
2025-07-06,S0001,,Candy,2.4941666666666666,58,138.72,1,Sunday
2025-07-06,S0001,,Condiments/Sauces/Spices,3.5840540540540546,46,164.36,1,Sunday
2025-07-06,S0001,,Dairy & Eggs,3.6256730769230767,121,442.46999999999997,1,Sunday
2025-07-06,S0001,,Deli,6.44625,56,357.68,1,Sunday
2025-07-06,S0001,,Frozen Foods,6.9592307692307696,29,204.66,1,Sunday
2025-07-06,S0001,,Grains and Pasta,2.6075,20,52.58,1,Sunday
2025-07-06,S0001,,Meat and Seafood,9.422972972972975,55,528.71,1,Sunday
2025-07-06,S0001,,Pet Food,7.322727272727272,39,279.1,1,Sunday
2025-07-06,S0001,,Prepared Meals,8.069344262295083,72,578.1,1,Sunday
2025-07-06,S0001,,Snacks/Cookies/Chips,3.2115315315315316,175,582.17,1,Sunday
2025-07-06,S0002,,Alcohol,12.223928571428571,32,386.83,1,Sunday
2025-07-06,S0002,,Bakery,4.355,4,17.42,1,Sunday
2025-07-06,S0002,,Baking,4.3100000000000005,15,64.3,1,Sunday
2025-07-06,S0002,,Beverages,3.19,28,85.16,1,Sunday
2025-07-06,S0002,,Breakfast & Cereal,5.332222222222223,24,125.36,1,Sunday
2025-07-06,S0002,,Candy,2.7205882352941178,18,48.61,1,Sunday
2025-07-06,S0002,,Condiments/Sauces/Spices,3.488181818181818,13,44.76,1,Sunday
2025-07-06,S0002,,Dairy & Eggs,3.633225806451613,39,141.92,1,Sunday
2025-07-06,S0002,,Deli,5.434166666666667,17,94.84,1,Sunday
2025-07-06,S0002,,Frozen Foods,6.846666666666667,21,145.7,1,Sunday
2025-07-06,S0002,,Grains and Pasta,2.482,7,17.99,1,Sunday
2025-07-06,S0002,,Meat and Seafood,8.39875,8,67.2,1,Sunday
2025-07-06,S0002,,Pet Food,7.963571428571428,20,157.43,1,Sunday
2025-07-06,S0002,,Prepared Meals,8.527,11,93.74,1,Sunday
2025-07-06,S0002,,Snacks/Cookies/Chips,3.297916666666667,40,133.3,1,Sunday
2025-07-06,S0003,,Alcohol,12.086400000000001,53,637.75,1,Sunday
2025-07-06,S0003,,Bakery,4.712999999999999,11,52.010000000000005,1,Sunday
2025-07-06,S0003,,Baking,3.8151515151515154,45,171.96,1,Sunday
2025-07-06,S0003,,Beverages,3.15125,26,81.58,1,Sunday
2025-07-06,S0003,,Breakfast & Cereal,4.5765,23,101.7,1,Sunday
2025-07-06,S0003,,Candy,2.406071428571429,36,87.63,1,Sunday
2025-07-06,S0003,,Condiments/Sauces/Spices,3.58578947368421,23,82.69,1,Sunday
2025-07-06,S0003,,Dairy & Eggs,3.3025454545454545,72,235.99,1,Sunday
2025-07-06,S0003,,Deli,5.964782608695652,25,150.89,1,Sunday
2025-07-06,S0003,,Frozen Foods,6.966111111111111,22,144.92,1,Sunday
2025-07-06,S0003,,Grains and Pasta,2.317142857142857,8,18.08,1,Sunday
2025-07-06,S0003,,Meat and Seafood,8.601764705882353,20,174.58,1,Sunday
2025-07-06,S0003,,Pet Food,6.9885,26,174.49,1,Sunday
2025-07-06,S0003,,Prepared Meals,7.608666666666666,25,187.13,1,Sunday
2025-07-06,S0003,,Snacks/Cookies/Chips,3.263214285714286,90,295.6,1,Sunday
2025-07-06,S0004,,Alcohol,12.67086956521739,78,986.09,1,Sunday
2025-07-06,S0004,,Bakery,3.086,5,15.45,1,Sunday
2025-07-06,S0004,,Baking,3.5384615384615383,28,102.06,1,Sunday
2025-07-06,S0004,,Beverages,3.2876470588235294,58,199.03,1,Sunday
2025-07-06,S0004,,Breakfast & Cereal,4.5535000000000005,29,134.73,1,Sunday
2025-07-06,S0004,,Candy,2.452962962962963,41,100.81,1,Sunday
2025-07-06,S0004,,Condiments/Sauces/Spices,3.4050000000000002,34,115.86,1,Sunday
2025-07-06,S0004,,Dairy & Eggs,3.525714285714286,80,279.39,1,Sunday
2025-07-06,S0004,,Deli,5.9008,34,195.09,1,Sunday
2025-07-06,S0004,,Frozen Foods,7.301724137931035,30,219.06,1,Sunday
2025-07-06,S0004,,Grains and Pasta,2.7716666666666665,14,38.44,1,Sunday
2025-07-06,S0004,,Meat and Seafood,9.115882352941176,17,154.78,1,Sunday
2025-07-06,S0004,,Pet Food,7.990909090909091,32,252.62,1,Sunday
2025-07-06,S0004,,Prepared Meals,8.837272727272728,40,363.32,1,Sunday
2025-07-06,S0004,,Snacks/Cookies/Chips,3.168888888888889,87,279.23,1,Sunday
2025-07-06,S0005,,Alcohol,11.905909090909091,61,727.46,1,Sunday
2025-07-06,S0005,,Bakery,3.4425,5,16.14,1,Sunday
2025-07-06,S0005,,Baking,3.707692307692308,15,56.38,1,Sunday
2025-07-06,S0005,,Beverages,3.4274999999999998,15,52.39,1,Sunday
2025-07-06,S0005,,Breakfast & Cereal,4.89,25,119.53,1,Sunday
2025-07-06,S0005,,Candy,2.6194117647058826,22,53.0,1,Sunday
2025-07-06,S0005,,Condiments/Sauces/Spices,3.591875,18,63.51,1,Sunday
2025-07-06,S0005,,Dairy & Eggs,3.596904761904762,51,188.87,1,Sunday
2025-07-06,S0005,,Deli,6.376,21,136.61,1,Sunday
2025-07-06,S0005,,Frozen Foods,6.659999999999999,18,120.28999999999999,1,Sunday
2025-07-06,S0005,,Grains and Pasta,2.6390000000000002,12,30.22,1,Sunday
2025-07-06,S0005,,Meat and Seafood,9.881333333333334,15,148.06,1,Sunday
2025-07-06,S0005,,Pet Food,7.8045,30,237.07999999999998,1,Sunday
2025-07-06,S0005,,Prepared Meals,7.823529411764706,17,133.32999999999998,1,Sunday
2025-07-06,S0005,,Snacks/Cookies/Chips,2.943454545454545,86,256.31,1,Sunday
2025-07-07,S0001,,Alcohol,11.72109756097561,112,1342.59,1,Monday
2025-07-07,S0001,,Bakery,3.4159999999999995,23,78.99000000000001,1,Monday
2025-07-07,S0001,,Baking,3.213846153846154,23,68.62,1,Monday
2025-07-07,S0001,,Beverages,3.3731707317073174,54,184.95,1,Monday
2025-07-07,S0001,,Breakfast & Cereal,5.043939393939394,47,253.96,1,Monday
2025-07-07,S0001,,Candy,2.4751612903225806,33,81.54,1,Monday
2025-07-07,S0001,,Condiments/Sauces/Spices,3.685625,39,142.15,1,Monday
2025-07-07,S0001,,Dairy & Eggs,3.442,67,225.31,1,Monday
2025-07-07,S0001,,Deli,5.824594594594594,40,232.7,1,Monday
2025-07-07,S0001,,Frozen Foods,6.9796000000000005,31,217.48,1,Monday
2025-07-07,S0001,,Grains and Pasta,2.4684999999999997,22,55.71,1,Monday
2025-07-07,S0001,,Meat and Seafood,9.132916666666667,24,219.62,1,Monday
2025-07-07,S0001,,Pet Food,8.4675,37,317.08,1,Monday
2025-07-07,S0001,,Prepared Meals,9.020526315789473,19,171.41,1,Monday
2025-07-07,S0001,,Snacks/Cookies/Chips,3.1984337349397594,142,445.94,1,Monday
2025-07-07,S0002,,Alcohol,12.205454545454545,30,349.58,1,Monday
2025-07-07,S0002,,Bakery,3.945,4,15.83,1,Monday
2025-07-07,S0002,,Baking,3.64,14,49.29,1,Monday
2025-07-07,S0002,,Beverages,3.432,15,52.63,1,Monday
2025-07-07,S0002,,Breakfast & Cereal,5.2125,12,67.26,1,Monday
2025-07-07,S0002,,Candy,2.415,9,21.92,1,Monday
2025-07-07,S0002,,Condiments/Sauces/Spices,3.691111111111111,10,36.34,1,Monday
2025-07-07,S0002,,Dairy & Eggs,3.7386666666666666,35,133.17,1,Monday
2025-07-07,S0002,,Deli,7.072857142857143,7,49.46,1,Monday
2025-07-07,S0002,,Frozen Foods,6.668888888888889,11,74.1,1,Monday
2025-07-07,S0002,,Grains and Pasta,2.316666666666667,6,13.89,1,Monday
2025-07-07,S0002,,Meat and Seafood,8.49,17,137.74,1,Monday
2025-07-07,S0002,,Pet Food,7.71,14,112.55,1,Monday
2025-07-07,S0002,,Prepared Meals,6.723076923076923,21,134.28,1,Monday
2025-07-07,S0002,,Snacks/Cookies/Chips,3.1115384615384616,22,70.27,1,Monday
2025-07-07,S0003,,Alcohol,11.981,52,623.94,1,Monday
2025-07-07,S0003,,Bakery,4.94,2,9.9,1,Monday
2025-07-07,S0003,,Baking,3.783333333333333,13,49.8,1,Monday
2025-07-07,S0003,,Beverages,3.5928571428571425,20,72.46,1,Monday
2025-07-07,S0003,,Breakfast & Cereal,4.31,23,95.84,1,Monday
2025-07-07,S0003,,Candy,2.2205555555555554,21,46.7,1,Monday
2025-07-07,S0003,,Condiments/Sauces/Spices,3.64,16,58.06,1,Monday
2025-07-07,S0003,,Dairy & Eggs,3.3912500000000003,44,149.97,1,Monday
2025-07-07,S0003,,Deli,5.599166666666666,12,67.26,1,Monday
2025-07-07,S0003,,Frozen Foods,6.905,17,115.32,1,Monday
2025-07-07,S0003,,Grains and Pasta,2.3600000000000003,2,4.74,1,Monday
2025-07-07,S0003,,Meat and Seafood,10.408235294117647,23,250.47,1,Monday
2025-07-07,S0003,,Pet Food,8.079473684210527,28,217.11,1,Monday
2025-07-07,S0003,,Prepared Meals,8.404,32,280.33,1,Monday
2025-07-07,S0003,,Snacks/Cookies/Chips,3.0790909090909087,63,196.29,1,Monday
2025-07-07,S0004,,Alcohol,11.442954545454546,48,545.28,1,Monday
2025-07-07,S0004,,Bakery,4.618,12,53.760000000000005,1,Monday
2025-07-07,S0004,,Baking,4.095185185185185,27,110.76,1,Monday
2025-07-07,S0004,,Beverages,3.6446666666666667,54,203.22,1,Monday
2025-07-07,S0004,,Breakfast & Cereal,4.5112499999999995,16,72.16,1,Monday
2025-07-07,S0004,,Candy,2.53962962962963,33,82.86,1,Monday
2025-07-07,S0004,,Condiments/Sauces/Spices,3.670588235294118,25,92.17,1,Monday
2025-07-07,S0004,,Dairy & Eggs,3.7390243902439027,49,177.74,1,Monday
2025-07-07,S0004,,Deli,5.50375,21,119.44,1,Monday
2025-07-07,S0004,,Frozen Foods,6.995789473684211,22,149.72,1,Monday
2025-07-07,S0004,,Grains and Pasta,2.2577777777777777,12,27.1,1,Monday
2025-07-07,S0004,,Meat and Seafood,9.721052631578948,20,198.57,1,Monday
2025-07-07,S0004,,Pet Food,8.371333333333334,28,233.93,1,Monday
2025-07-07,S0004,,Prepared Meals,8.362777777777778,20,167.94,1,Monday
2025-07-07,S0004,,Snacks/Cookies/Chips,3.1219444444444444,114,365.69,1,Monday
2025-07-07,S0005,,Alcohol,11.706999999999999,37,434.95,1,Monday
2025-07-07,S0005,,Bakery,3.93,4,15.719999999999999,1,Monday
2025-07-07,S0005,,Baking,4.02625,9,35.38,1,Monday
2025-07-07,S0005,,Beverages,3.393333333333333,10,34.04,1,Monday
2025-07-07,S0005,,Breakfast & Cereal,4.4157142857142855,9,40.19,1,Monday
2025-07-07,S0005,,Candy,2.715,14,37.48,1,Monday
2025-07-07,S0005,,Condiments/Sauces/Spices,3.517692307692308,16,56.01,1,Monday
2025-07-07,S0005,,Dairy & Eggs,3.5127027027027027,39,139.67,1,Monday
2025-07-07,S0005,,Deli,6.374166666666667,18,109.46,1,Monday
2025-07-07,S0005,,Frozen Foods,7.165,6,43.0,1,Monday
2025-07-07,S0005,,Grains and Pasta,1.906666666666667,3,5.73,1,Monday
2025-07-07,S0005,,Meat and Seafood,8.9225,11,98.37,1,Monday
2025-07-07,S0005,,Pet Food,6.981428571428571,11,74.72999999999999,1,Monday
2025-07-07,S0005,,Prepared Meals,7.42952380952381,23,172.27,1,Monday
2025-07-07,S0005,,Snacks/Cookies/Chips,3.158823529411765,51,161.44,1,Monday
2025-07-08,S0001,,Alcohol,12.039545454545454,112,1335.02,1,Tuesday
2025-07-08,S0001,,Bakery,3.6633333333333336,12,44.04,1,Tuesday
2025-07-08,S0001,,Baking,3.6415151515151516,49,166.28,1,Tuesday
2025-07-08,S0001,,Beverages,2.9997435897435896,53,171.33,1,Tuesday
2025-07-08,S0001,,Breakfast & Cereal,4.559189189189189,44,196.74,1,Tuesday
2025-07-08,S0001,,Candy,2.3688095238095235,46,110.03,1,Tuesday
2025-07-08,S0001,,Condiments/Sauces/Spices,4.058064516129032,37,147.78,1,Tuesday
2025-07-08,S0001,,Dairy & Eggs,3.4545454545454546,115,387.55,1,Tuesday
2025-07-08,S0001,,Deli,5.9206666666666665,40,237.32999999999998,1,Tuesday
2025-07-08,S0001,,Frozen Foods,7.472307692307693,40,291.97999999999996,1,Tuesday
2025-07-08,S0001,,Grains and Pasta,2.2883333333333336,14,31.5,1,Tuesday
2025-07-08,S0001,,Meat and Seafood,7.985294117647059,21,169.04999999999998,1,Tuesday
2025-07-08,S0001,,Pet Food,7.02741935483871,37,254.57,1,Tuesday
2025-07-08,S0001,,Prepared Meals,8.731290322580646,33,291.66,1,Tuesday
2025-07-08,S0001,,Snacks/Cookies/Chips,3.133153153153153,153,482.39,1,Tuesday
2025-07-08,S0002,,Alcohol,12.516451612903225,40,489.7,1,Tuesday
2025-07-08,S0002,,Bakery,3.5250000000000004,6,18.87,1,Tuesday
2025-07-08,S0002,,Baking,3.696363636363636,12,44.76,1,Tuesday
2025-07-08,S0002,,Beverages,3.42,12,40.14,1,Tuesday
2025-07-08,S0002,,Breakfast & Cereal,4.055,11,42.44,1,Tuesday
2025-07-08,S0002,,Candy,2.404285714285714,9,22.34,1,Tuesday
2025-07-08,S0002,,Condiments/Sauces/Spices,3.6744444444444446,11,40.05,1,Tuesday
2025-07-08,S0002,,Dairy & Eggs,3.1314285714285717,17,52.06,1,Tuesday
2025-07-08,S0002,,Deli,6.819999999999999,10,67.56,1,Tuesday
2025-07-08,S0002,,Frozen Foods,6.131666666666667,19,111.85,1,Tuesday
2025-07-08,S0002,,Grains and Pasta,2.095,2,4.19,1,Tuesday
2025-07-08,S0002,,Meat and Seafood,8.737,10,87.59,1,Tuesday
2025-07-08,S0002,,Pet Food,6.74125,8,53.99,1,Tuesday
2025-07-08,S0002,,Prepared Meals,7.78,12,93.3,1,Tuesday
2025-07-08,S0002,,Snacks/Cookies/Chips,3.2064999999999997,30,97.44999999999999,1,Tuesday
2025-07-08,S0003,,Alcohol,12.619166666666667,63,793.0,1,Tuesday
2025-07-08,S0003,,Bakery,3.6692307692307695,13,47.73,1,Tuesday
2025-07-08,S0003,,Baking,3.9936842105263155,25,99.99,1,Tuesday
2025-07-08,S0003,,Beverages,3.3475,24,80.88,1,Tuesday
2025-07-08,S0003,,Breakfast & Cereal,4.683333333333334,13,59.11,1,Tuesday
2025-07-08,S0003,,Candy,2.511578947368421,27,67.67,1,Tuesday
2025-07-08,S0003,,Condiments/Sauces/Spices,3.5575,17,61.74,1,Tuesday
2025-07-08,S0003,,Dairy & Eggs,3.431590909090909,51,176.39000000000001,1,Tuesday
2025-07-08,S0003,,Deli,5.917692307692308,15,94.96000000000001,1,Tuesday
2025-07-08,S0003,,Frozen Foods,6.84,29,203.59,1,Tuesday
2025-07-08,S0003,,Grains and Pasta,2.7199999999999998,7,18.13,1,Tuesday
2025-07-08,S0003,,Meat and Seafood,9.852,22,228.29,1,Tuesday
2025-07-08,S0003,,Pet Food,7.313333333333333,28,196.7,1,Tuesday
2025-07-08,S0003,,Prepared Meals,8.904,16,138.72,1,Tuesday
2025-07-08,S0003,,Snacks/Cookies/Chips,3.2376363636363634,79,260.18,1,Tuesday
2025-07-08,S0004,,Alcohol,11.837627118644066,78,936.99,1,Tuesday
2025-07-08,S0004,,Bakery,3.52625,10,35.38,1,Tuesday
2025-07-08,S0004,,Baking,3.9382352941176473,19,76.27,1,Tuesday
2025-07-08,S0004,,Beverages,2.6558333333333333,17,49.12,1,Tuesday
2025-07-08,S0004,,Breakfast & Cereal,4.929047619047619,23,115.53,1,Tuesday
2025-07-08,S0004,,Candy,2.490714285714286,18,43.5,1,Tuesday
2025-07-08,S0004,,Condiments/Sauces/Spices,3.735,21,76.06,1,Tuesday
2025-07-08,S0004,,Dairy & Eggs,3.4653731343283583,86,294.81,1,Tuesday
2025-07-08,S0004,,Deli,5.445625,22,121.31,1,Tuesday
2025-07-08,S0004,,Frozen Foods,6.596470588235294,17,112.32,1,Tuesday
2025-07-08,S0004,,Grains and Pasta,2.924545454545455,13,38.91,1,Tuesday
2025-07-08,S0004,,Meat and Seafood,9.132000000000001,23,211.26,1,Tuesday
2025-07-08,S0004,,Pet Food,7.4225,39,285.62,1,Tuesday
2025-07-08,S0004,,Prepared Meals,8.357727272727272,31,248.71,1,Tuesday
2025-07-08,S0004,,Snacks/Cookies/Chips,3.153,83,265.87,1,Tuesday
2025-07-08,S0005,,Alcohol,11.910277777777777,55,659.61,1,Tuesday
2025-07-08,S0005,,Bakery,3.9539999999999997,13,50.39,1,Tuesday
2025-07-08,S0005,,Baking,3.4859999999999998,19,65.08,1,Tuesday
2025-07-08,S0005,,Beverages,3.03125,26,80.65,1,Tuesday
2025-07-08,S0005,,Breakfast & Cereal,4.4561111111111105,18,80.19,1,Tuesday
2025-07-08,S0005,,Candy,2.225333333333333,20,44.07,1,Tuesday
2025-07-08,S0005,,Condiments/Sauces/Spices,3.5914285714285716,24,85.04,1,Tuesday
2025-07-08,S0005,,Dairy & Eggs,3.3259999999999996,48,165.65,1,Tuesday
2025-07-08,S0005,,Deli,6.3082352941176465,26,154.84,1,Tuesday
2025-07-08,S0005,,Frozen Foods,6.713888888888889,24,154.69,1,Tuesday
2025-07-08,S0005,,Grains and Pasta,2.305,8,17.63,1,Tuesday
2025-07-08,S0005,,Meat and Seafood,9.338461538461539,18,167.56,1,Tuesday
2025-07-08,S0005,,Pet Food,8.812000000000001,22,190.46,1,Tuesday
2025-07-08,S0005,,Prepared Meals,7.668181818181818,11,84.54,1,Tuesday
2025-07-08,S0005,,Snacks/Cookies/Chips,3.1963888888888885,59,189.23,1,Tuesday
2025-07-09,S0001,,Alcohol,12.171645569620255,83,1006.4,1,Wednesday
2025-07-09,S0001,,Bakery,4.09,21,81.88,1,Wednesday
2025-07-09,S0001,,Baking,3.7010714285714283,42,152.26,1,Wednesday
2025-07-09,S0001,,Beverages,3.3476470588235294,74,253.99,1,Wednesday
2025-07-09,S0001,,Breakfast & Cereal,4.328095238095238,25,104.05,1,Wednesday
2025-07-09,S0001,,Candy,2.496923076923077,70,176.68,1,Wednesday
2025-07-09,S0001,,Condiments/Sauces/Spices,3.6446875,41,154.02,1,Wednesday
2025-07-09,S0001,,Dairy & Eggs,3.6783636363636365,150,529.48,1,Wednesday
2025-07-09,S0001,,Deli,5.949583333333333,56,325.38,1,Wednesday
2025-07-09,S0001,,Frozen Foods,6.296279069767442,45,283.65,1,Wednesday
2025-07-09,S0001,,Grains and Pasta,2.496,15,37.46,1,Wednesday
2025-07-09,S0001,,Meat and Seafood,9.374545454545455,41,394.56,1,Wednesday
2025-07-09,S0001,,Pet Food,7.489199999999999,32,231.6,1,Wednesday
2025-07-09,S0001,,Prepared Meals,8.783695652173913,56,493.31,1,Wednesday
2025-07-09,S0001,,Snacks/Cookies/Chips,3.1945081967213116,186,593.46,1,Wednesday
2025-07-09,S0002,,Alcohol,12.371785714285712,34,408.02,1,Wednesday
2025-07-09,S0002,,Bakery,4.195,6,22.7,1,Wednesday
2025-07-09,S0002,,Baking,3.56625,10,34.94,1,Wednesday
2025-07-09,S0002,,Beverages,3.2223076923076923,18,61.44,1,Wednesday
2025-07-09,S0002,,Breakfast & Cereal,5.167,11,59.43,1,Wednesday
2025-07-09,S0002,,Candy,2.7014285714285715,9,24.28,1,Wednesday
2025-07-09,S0002,,Condiments/Sauces/Spices,4.2975,15,62.09,1,Wednesday
2025-07-09,S0002,,Dairy & Eggs,3.6546666666666665,31,113.66,1,Wednesday
2025-07-09,S0002,,Deli,6.37,5,31.77,1,Wednesday
2025-07-09,S0002,,Frozen Foods,7.1925,12,83.87,1,Wednesday
2025-07-09,S0002,,Grains and Pasta,2.5216666666666665,10,24.04,1,Wednesday
2025-07-09,S0002,,Meat and Seafood,8.847777777777777,12,108.19,1,Wednesday
2025-07-09,S0002,,Pet Food,8.33125,15,121.23,1,Wednesday
2025-07-09,S0002,,Prepared Meals,8.791875,16,140.72,1,Wednesday
2025-07-09,S0002,,Snacks/Cookies/Chips,3.164545454545454,54,173.02,1,Wednesday
2025-07-09,S0003,,Alcohol,12.261470588235294,41,500.78,1,Wednesday
2025-07-09,S0003,,Bakery,3.65,6,21.900000000000002,1,Wednesday
2025-07-09,S0003,,Baking,3.5853333333333333,16,55.78,1,Wednesday
2025-07-09,S0003,,Beverages,3.4504347826086956,43,151.19,1,Wednesday
2025-07-09,S0003,,Breakfast & Cereal,4.796666666666667,17,80.84,1,Wednesday
2025-07-09,S0003,,Candy,2.58,28,70.25999999999999,1,Wednesday
2025-07-09,S0003,,Condiments/Sauces/Spices,3.5427999999999997,28,97.93,1,Wednesday
2025-07-09,S0003,,Dairy & Eggs,3.3438,56,190.38,1,Wednesday
2025-07-09,S0003,,Deli,5.9335,26,150.92,1,Wednesday
2025-07-09,S0003,,Frozen Foods,7.1778571428571425,17,120.46000000000001,1,Wednesday
2025-07-09,S0003,,Grains and Pasta,2.7049999999999996,11,29.919999999999998,1,Wednesday
2025-07-09,S0003,,Meat and Seafood,8.691333333333334,17,142.59,1,Wednesday
2025-07-09,S0003,,Pet Food,7.397222222222222,28,224.18,1,Wednesday
2025-07-09,S0003,,Prepared Meals,7.9295,23,184.68,1,Wednesday
2025-07-09,S0003,,Snacks/Cookies/Chips,3.1914516129032258,88,282.11,1,Wednesday
2025-07-09,S0004,,Alcohol,12.597966101694915,72,906.02,1,Wednesday
2025-07-09,S0004,,Bakery,4.39375,9,41.09,1,Wednesday
2025-07-09,S0004,,Baking,3.9354545454545455,25,96.07000000000001,1,Wednesday
2025-07-09,S0004,,Beverages,3.2566666666666664,21,67.76,1,Wednesday
2025-07-09,S0004,,Breakfast & Cereal,4.4924,34,153.68,1,Wednesday
2025-07-09,S0004,,Candy,2.277647058823529,25,55.8,1,Wednesday
2025-07-09,S0004,,Condiments/Sauces/Spices,3.6123333333333334,42,153.14,1,Wednesday
2025-07-09,S0004,,Dairy & Eggs,3.576851851851852,64,229.5,1,Wednesday
2025-07-09,S0004,,Deli,5.610399999999999,31,172.25,1,Wednesday
2025-07-09,S0004,,Frozen Foods,6.926875,18,125.50999999999999,1,Wednesday
2025-07-09,S0004,,Grains and Pasta,2.5555555555555554,11,29.52,1,Wednesday
2025-07-09,S0004,,Meat and Seafood,8.680952380952382,25,219.71,1,Wednesday
2025-07-09,S0004,,Pet Food,7.8988,32,248.78,1,Wednesday
2025-07-09,S0004,,Prepared Meals,7.977878787878788,42,341.07,1,Wednesday
2025-07-09,S0004,,Snacks/Cookies/Chips,3.0938333333333334,81,251.3,1,Wednesday
2025-07-09,S0005,,Alcohol,12.59741935483871,38,482.38,1,Wednesday
2025-07-09,S0005,,Bakery,4.42,6,26.53,1,Wednesday
2025-07-09,S0005,,Baking,3.669166666666667,14,52.09,1,Wednesday
2025-07-09,S0005,,Beverages,3.2975,23,73.09,1,Wednesday
2025-07-09,S0005,,Breakfast & Cereal,4.421428571428572,8,35.260000000000005,1,Wednesday
2025-07-09,S0005,,Candy,2.579230769230769,15,37.8,1,Wednesday
2025-07-09,S0005,,Condiments/Sauces/Spices,3.4564285714285714,20,65.46,1,Wednesday
2025-07-09,S0005,,Dairy & Eggs,3.586578947368421,49,171.92,1,Wednesday
2025-07-09,S0005,,Deli,6.268,20,125.39999999999999,1,Wednesday
2025-07-09,S0005,,Frozen Foods,6.796666666666667,15,101.93,1,Wednesday
2025-07-09,S0005,,Grains and Pasta,2.8066666666666666,9,25.16,1,Wednesday
2025-07-09,S0005,,Meat and Seafood,9.747619047619047,28,258.94,1,Wednesday
