customer_id,week_start,WeekendVisit,days_since_last_visit,visits_last_4w,visits_last_12w,avg_spend_12w,median_spend_12w,avg_items_12w,avg_skus_12w,weekend_visits_12w,total_visits_12w,weekend_visits_share_12w,week_of_year
C000041,2025-06-30,0,0,2,2,20.3,20.3,4.0,3.0,0,2,0.0,27
C000041,2025-07-07,0,7,2,2,20.3,20.3,4.0,3.0,0,2,0.0,28
C000041,2025-07-14,0,0,3,3,17.183333333333334,20.3,3.333333333333333,2.6666666666666665,0,3,0.0,29
C000041,2025-07-21,0,7,3,3,17.183333333333334,20.3,3.333333333333333,2.6666666666666665,0,3,0.0,30
C000041,2025-07-28,0,6,2,4,25.7975,20.3,4.0,2.75,0,4,0.0,31
C000041,2025-08-04,0,13,2,4,25.7975,20.3,4.0,2.75,0,4,0.0,32
C000041,2025-08-11,0,20,1,4,25.7975,20.3,4.0,2.75,0,4,0.0,33
C000041,2025-08-18,0,27,1,4,25.7975,20.3,4.0,2.75,0,4,0.0,34
C000042,2025-07-07,1,2,2,2,20.99,20.99,3.0,2.0,0,2,0.0,28
C000042,2025-07-14,0,5,4,4,12.760000000000002,12.760000000000002,2.5,1.5,2,4,0.5,29
C000042,2025-07-21,1,12,4,4,12.760000000000002,12.760000000000002,2.5,1.5,2,4,0.5,30
C000042,2025-07-28,0,4,6,6,9.433333333333334,4.53,2.0,1.3333333333333333,4,6,0.6666666666666666,31
C000042,2025-08-04,0,2,6,8,8.422500000000001,4.96,1.75,1.25,4,8,0.5,32
C000042,2025-08-11,0,9,4,8,8.422500000000001,4.96,1.75,1.25,4,8,0.5,33
C000042,2025-08-18,1,16,4,8,8.422500000000001,4.96,1.75,1.25,4,8,0.5,34
C000043,2025-06-30,1,0,2,2,5.66,5.66,1.0,1.0,0,2,0.0,27
C000043,2025-07-07,0,3,4,4,8.145,8.145,1.5,1.5,2,4,0.5,28
C000043,2025-07-14,0,1,10,10,27.144,10.63,4.2,2.8,2,10,0.2,29
C000043,2025-07-21,0,8,10,10,27.144,10.63,4.2,2.8,2,10,0.2,30
C000043,2025-07-28,1,15,8,10,27.144,10.63,4.2,2.8,2,10,0.2,31
C000043,2025-08-04,0,4,8,12,25.16,12.935,3.8333333333333335,2.6666666666666665,4,12,0.3333333333333333,32
C000043,2025-08-11,0,11,2,12,25.16,12.935,3.8333333333333335,2.6666666666666665,4,12,0.3333333333333333,33
C000043,2025-08-18,1,18,2,12,25.16,12.935,3.8333333333333335,2.6666666666666665,4,12,0.3333333333333333,34
C000044,2025-07-14,0,5,2,2,30.87,30.87,4.0,4.0,2,2,1.0,29
C000044,2025-07-21,1,0,4,4,19.31,19.31,3.5,3.5,2,4,0.5,30
C000044,2025-07-28,0,4,6,6,13.653333333333334,7.75,2.6666666666666665,2.6666666666666665,4,6,0.6666666666666666,31
C000044,2025-08-04,1,11,6,6,13.653333333333334,7.75,2.6666666666666665,2.6666666666666665,4,6,0.6666666666666666,32
C000044,2025-08-11,0,2,9,11,26.15727272727273,24.73,3.4545454545454546,2.909090909090909,7,11,0.6363636363636364,33
C000044,2025-08-18,0,9,7,11,26.15727272727273,24.73,3.4545454545454546,2.909090909090909,7,11,0.6363636363636364,34
C000045,2025-07-14,1,2,2,2,14.09,14.09,5.0,5.0,0,2,0.0,29
C000045,2025-07-21,0,1,6,6,33.88666666666666,37.67,5.666666666666667,4.333333333333333,2,6,0.3333333333333333,30
C000045,2025-07-28,1,3,7,7,29.65142857142857,37.67,5.0,3.857142857142857,2,7,0.2857142857142857,31
C000045,2025-08-04,1,3,9,9,26.311111111111117,16.78,4.444444444444445,3.555555555555556,4,9,0.4444444444444444,32
C000045,2025-08-11,0,4,9,11,22.225454545454543,14.09,3.8181818181818175,3.090909090909091,6,11,0.5454545454545454,33
C000045,2025-08-18,1,11,5,11,22.225454545454543,14.09,3.8181818181818175,3.090909090909091,6,11,0.5454545454545454,34
C000046,2025-06-30,0,0,4,4,32.97,32.97,7.0,5.0,0,4,0.0,27
C000046,2025-07-07,0,7,4,4,32.97,32.97,7.0,5.0,0,4,0.0,28
C000046,2025-07-14,0,14,4,4,32.97,32.97,7.0,5.0,0,4,0.0,29
C000046,2025-07-21,1,21,4,4,32.97,32.97,7.0,5.0,0,4,0.0,30
C000046,2025-07-28,0,2,4,8,21.2975,19.765,4.75,3.75,2,8,0.25,31
C000046,2025-08-04,0,9,4,8,21.2975,19.765,4.75,3.75,2,8,0.25,32
C000046,2025-08-11,0,16,4,8,21.2975,19.765,4.75,3.75,2,8,0.25,33
C000046,2025-08-18,1,23,4,8,21.2975,19.765,4.75,3.75,2,8,0.25,34
C000047,2025-08-18,1,3,2,2,10.87,10.87,5.0,3.0,0,2,0.0,34
C000048,2025-07-07,0,0,3,3,23.666666666666668,29.78,6.0,4.666666666666667,2,3,0.6666666666666666,28
C000048,2025-07-14,0,6,4,4,20.61,20.61,5.5,4.0,2,4,0.5,29
C000048,2025-07-21,0,1,5,5,19.59,15.509999999999998,4.8,3.6,2,5,0.4,30
C000048,2025-07-28,1,8,5,5,19.59,15.509999999999998,4.8,3.6,2,5,0.4,31
C000048,2025-08-04,0,5,3,6,21.48333333333333,22.645,5.166666666666667,3.8333333333333335,3,6,0.5,32
C000048,2025-08-11,0,12,2,6,21.48333333333333,22.645,5.166666666666667,3.8333333333333335,3,6,0.5,33
C000048,2025-08-18,1,19,1,6,21.48333333333333,22.645,5.166666666666667,3.8333333333333335,3,6,0.5,34
C000049,2025-06-30,1,0,1,1,20.55,20.55,3.0,3.0,0,1,0.0,27
C000049,2025-07-07,0,4,3,3,21.896666666666665,22.57,3.6666666666666665,2.333333333333333,2,3,0.6666666666666666,28
C000049,2025-07-14,1,11,3,3,21.896666666666665,22.57,3.6666666666666665,2.333333333333333,2,3,0.6666666666666666,29
C000049,2025-07-21,1,3,7,7,22.238571428571426,22.57,3.857142857142857,3.0,6,7,0.8571428571428571,30
C000049,2025-07-28,0,4,8,9,18.69,20.55,3.4444444444444446,2.7777777777777777,8,9,0.8888888888888888,31
C000049,2025-08-04,1,11,6,9,18.69,20.55,3.4444444444444446,2.7777777777777777,8,9,0.8888888888888888,32
C000049,2025-08-11,0,5,8,11,18.10272727272727,17.009999999999998,3.363636363636364,2.8181818181818183,10,11,0.9090909090909092,33
C000049,2025-08-18,0,12,4,11,18.10272727272727,17.009999999999998,3.363636363636364,2.8181818181818183,10,11,0.9090909090909092,34
C000050,2025-07-07,0,0,4,4,8.85,8.85,2.0,2.0,2,4,0.5,28
C000050,2025-07-14,0,1,6,6,18.05,10.1,3.6666666666666665,2.6666666666666665,2,6,0.3333333333333333,29
C000050,2025-07-21,0,2,7,7,20.82714285714286,10.1,3.857142857142857,2.7142857142857144,2,7,0.2857142857142857,30
C000050,2025-07-28,0,6,9,9,16.89,10.1,3.2222222222222223,2.333333333333333,2,9,0.2222222222222222,31
C000050,2025-08-04,1,13,5,9,16.89,10.1,3.2222222222222223,2.333333333333333,2,9,0.2222222222222222,32
C000050,2025-08-11,0,2,10,16,22.61375,21.05,4.1875,3.1875,5,16,0.3125,33
C000050,2025-08-18,0,9,9,16,22.61375,21.05,4.1875,3.1875,5,16,0.3125,34
C000051,2025-07-07,0,1,2,2,7.04,7.04,3.0,1.0,0,2,0.0,28
C000051,2025-07-14,0,8,2,2,7.04,7.04,3.0,1.0,0,2,0.0,29
C000051,2025-07-21,0,15,2,2,7.04,7.04,3.0,1.0,0,2,0.0,30
C000051,2025-07-28,0,22,2,2,7.04,7.04,3.0,1.0,0,2,0.0,31
C000051,2025-08-04,1,0,6,8,19.565,12.045,4.75,3.25,0,8,0.0,32
C000051,2025-08-11,1,4,10,12,23.741666666666664,15.625,5.0,3.1666666666666665,4,12,0.3333333333333333,33
C000051,2025-08-18,0,5,11,13,24.271538461538466,17.05,4.846153846153846,3.0,5,13,0.3846153846153846,34
C000052,2025-08-11,1,1,3,3,5.6066666666666665,7.31,1.6666666666666667,1.6666666666666667,2,3,0.6666666666666666,33
C000052,2025-08-18,1,0,9,9,8.328888888888889,7.27,1.8888888888888888,1.4444444444444444,6,9,0.6666666666666666,34
C000053,2025-08-11,0,0,4,4,39.705,39.705,7.0,5.0,2,4,0.5,33
C000053,2025-08-18,1,7,4,4,39.705,39.705,7.0,5.0,2,4,0.5,34
C000054,2025-06-30,0,0,2,2,16.32,16.32,5.0,2.0,0,2,0.0,27
C000054,2025-07-07,1,7,2,2,16.32,16.32,5.0,2.0,0,2,0.0,28
C000054,2025-07-14,0,3,4,4,20.72,20.72,5.0,3.5,2,4,0.5,29
C000054,2025-07-21,0,10,4,4,20.72,20.72,5.0,3.5,2,4,0.5,30
C000054,2025-07-28,0,2,4,6,32.346666666666664,25.12,4.666666666666667,3.0,2,6,0.3333333333333333,31
C000054,2025-08-04,0,9,4,6,32.346666666666664,25.12,4.666666666666667,3.0,2,6,0.3333333333333333,32
C000054,2025-08-11,0,1,4,8,28.0075,20.72,4.5,3.25,2,8,0.25,33
C000054,2025-08-18,0,6,6,10,29.368,25.12,5.0,4.0,2,10,0.2,34
C000055,2025-07-21,0,5,2,2,17.64,17.64,5.0,3.0,2,2,1.0,30
C000055,2025-07-28,0,12,2,2,17.64,17.64,5.0,3.0,2,2,1.0,31
C000055,2025-08-04,0,0,4,4,32.605000000000004,32.605000000000004,4.5,2.5,2,4,0.5,32
C000055,2025-08-11,0,7,4,4,32.605000000000004,32.605000000000004,4.5,2.5,2,4,0.5,33
C000055,2025-08-18,1,14,2,4,32.605000000000004,32.605000000000004,4.5,2.5,2,4,0.5,34
C000056,2025-07-07,0,1,2,2,31.48,31.48,6.0,5.0,0,2,0.0,28
C000056,2025-07-14,0,0,8,8,22.7625,22.74,4.0,3.5,0,8,0.0,29
C000056,2025-07-21,0,7,8,8,22.7625,22.74,4.0,3.5,0,8,0.0,30
C000056,2025-07-28,0,14,8,8,22.7625,22.74,4.0,3.5,0,8,0.0,31
C000056,2025-08-04,0,21,6,8,22.7625,22.74,4.0,3.5,0,8,0.0,32
C000056,2025-08-11,0,28,0,8,22.7625,22.74,4.0,3.5,0,8,0.0,33
C000056,2025-08-18,1,0,2,10,19.37,15.1,3.4,3.0,0,10,0.0,34
C000057,2025-07-07,0,3,1,1,29.66,29.66,3.0,1.0,0,1,0.0,28
C000057,2025-07-14,0,10,1,1,29.66,29.66,3.0,1.0,0,1,0.0,29
C000057,2025-07-21,0,0,3,3,29.05333333333333,28.75,4.333333333333333,3.6666666666666665,0,3,0.0,30
C000057,2025-07-28,0,7,3,3,29.05333333333333,28.75,4.333333333333333,3.6666666666666665,0,3,0.0,31
C000057,2025-08-04,0,14,2,3,29.05333333333333,28.75,4.333333333333333,3.6666666666666665,0,3,0.0,32
C000057,2025-08-11,0,21,2,3,29.05333333333333,28.75,4.333333333333333,3.6666666666666665,0,3,0.0,33
C000057,2025-08-18,1,28,0,3,29.05333333333333,28.75,4.333333333333333,3.6666666666666665,0,3,0.0,34
C000058,2025-07-07,0,5,1,1,82.91,82.91,13.0,8.0,1,1,1.0,28
C000058,2025-07-14,1,12,1,1,82.91,82.91,13.0,8.0,1,1,1.0,29
C000058,2025-07-21,1,5,3,3,39.82333333333333,18.28,6.333333333333333,4.666666666666667,3,3,1.0,30
C000058,2025-07-28,0,4,5,5,36.31,31.04,7.4,5.6,5,5,1.0,31
C000058,2025-08-04,1,11,4,5,36.31,31.04,7.4,5.6,5,5,1.0,32
C000058,2025-08-11,0,6,6,7,31.99285714285714,21.2,6.428571428571429,4.571428571428571,7,7,1.0,33
C000058,2025-08-18,1,13,4,7,31.99285714285714,21.2,6.428571428571429,4.571428571428571,7,7,1.0,34
C000059,2025-07-07,0,0,5,5,18.87,11.73,3.0,1.6,3,5,0.6,28
C000059,2025-07-14,0,7,5,5,18.87,11.73,3.0,1.6,3,5,0.6,29
C000059,2025-07-21,0,14,5,5,18.87,11.73,3.0,1.6,3,5,0.6,30
C000059,2025-07-28,0,21,5,5,18.87,11.73,3.0,1.6,3,5,0.6,31
C000059,2025-08-04,0,0,4,9,18.68777777777778,15.86,2.7777777777777777,2.0,3,9,0.3333333333333333,32
C000059,2025-08-11,0,7,4,9,18.68777777777778,15.86,2.7777777777777777,2.0,3,9,0.3333333333333333,33
C000059,2025-08-18,1,14,4,9,18.68777777777778,15.86,2.7777777777777777,2.0,3,9,0.3333333333333333,34
C000060,2025-07-21,0,3,3,3,31.34,36.4,7.0,5.666666666666667,1,3,0.3333333333333333,30
C000060,2025-07-28,1,0,5,5,23.468,21.22,5.4,4.6,1,5,0.2,31
C000060,2025-08-04,0,4,7,7,18.36,11.66,4.142857142857143,3.571428571428572,3,7,0.4285714285714285,32
C000060,2025-08-11,0,11,7,7,18.36,11.66,4.142857142857143,3.571428571428572,3,7,0.4285714285714285,33
C000060,2025-08-18,0,18,4,7,18.36,11.66,4.142857142857143,3.571428571428572,3,7,0.4285714285714285,34
C000061,2025-07-07,0,3,4,4,36.515,36.515,7.5,5.0,4,4,1.0,28
C000061,2025-07-14,0,10,4,4,36.515,36.515,7.5,5.0,4,4,1.0,29
C000061,2025-07-21,0,2,6,6,35.093333333333334,32.25,7.333333333333333,4.666666666666667,4,6,0.6666666666666666,30
C000061,2025-07-28,0,9,6,6,35.093333333333334,32.25,7.333333333333333,4.666666666666667,4,6,0.6666666666666666,31
C000061,2025-08-04,0,16,2,6,35.093333333333334,32.25,7.333333333333333,4.666666666666667,4,6,0.6666666666666666,32
C000061,2025-08-11,0,1,4,8,26.9025,27.28,5.75,3.75,4,8,0.5,33
C000061,2025-08-18,1,8,2,8,26.9025,27.28,5.75,3.75,4,8,0.5,34
C000062,2025-06-30,0,0,1,1,1.61,1.61,1.0,1.0,0,1,0.0,27
C000062,2025-07-07,0,0,2,2,5.645,5.645,1.0,1.0,0,2,0.0,28
C000062,2025-07-14,0,7,2,2,5.645,5.645,1.0,1.0,0,2,0.0,29
C000062,2025-07-21,1,6,3,3,4.77,3.02,1.0,1.0,0,3,0.0,30
C000062,2025-07-28,0,5,4,5,21.514,9.68,3.0,2.2,2,5,0.4,31
C000062,2025-08-04,0,12,3,5,21.514,9.68,3.0,2.2,2,5,0.4,32
C000062,2025-08-11,1,19,3,5,21.514,9.68,3.0,2.2,2,5,0.4,33
C000062,2025-08-18,0,3,4,7,21.17,20.31,3.571428571428572,3.0,4,7,0.5714285714285714,34
C000063,2025-07-07,0,5,2,2,18.86,18.86,4.0,2.0,2,2,1.0,28
C000063,2025-07-14,1,12,2,2,18.86,18.86,4.0,2.0,2,2,1.0,29
C000063,2025-07-21,0,4,6,6,13.806666666666668,18.86,2.333333333333333,1.6666666666666667,6,6,1.0,30
C000063,2025-07-28,1,2,8,8,11.8575,12.435,2.25,1.75,6,8,0.75,31
C000063,2025-08-04,0,4,10,12,12.343333333333334,13.315,2.5,2.0,10,12,0.8333333333333334,32
C000063,2025-08-11,0,11,10,12,12.343333333333334,13.315,2.5,2.0,10,12,0.8333333333333334,33
C000063,2025-08-18,0,18,6,12,12.343333333333334,13.315,2.5,2.0,10,12,0.8333333333333334,34
C000064,2025-07-07,1,1,2,2,19.79,19.79,5.0,3.0,0,2,0.0,28
C000064,2025-07-14,0,3,6,6,19.51,19.79,4.666666666666667,3.6666666666666665,4,6,0.6666666666666666,29
C000064,2025-07-21,0,10,6,6,19.51,19.79,4.666666666666667,3.6666666666666665,4,6,0.6666666666666666,30
C000064,2025-07-28,1,2,9,9,15.485555555555557,7.47,3.7777777777777777,3.0,4,9,0.4444444444444444,31
C000064,2025-08-04,0,1,11,13,14.736153846153844,9.21,3.230769230769231,2.6923076923076925,6,13,0.4615384615384615,32
C000064,2025-08-11,1,8,7,13,14.736153846153844,9.21,3.230769230769231,2.6923076923076925,6,13,0.4615384615384615,33
C000064,2025-08-18,0,1,13,19,20.09421052631579,16.89,3.789473684210526,3.0,8,19,0.4210526315789473,34
C000065,2025-07-07,0,2,4,4,26.275,26.275,4.0,4.0,0,4,0.0,28
C000065,2025-07-14,0,9,4,4,26.275,26.275,4.0,4.0,0,4,0.0,29
C000065,2025-07-21,0,16,4,4,26.275,26.275,4.0,4.0,0,4,0.0,30
C000065,2025-07-28,1,23,4,4,26.275,26.275,4.0,4.0,0,4,0.0,31
C000065,2025-08-04,0,4,2,6,33.36666666666667,35.77,5.666666666666667,4.333333333333333,2,6,0.3333333333333333,32
C000065,2025-08-11,0,3,4,8,26.2625,26.275,4.5,3.5,2,8,0.25,33
C000065,2025-08-18,1,10,4,8,26.2625,26.275,4.5,3.5,2,8,0.25,34
C000066,2025-07-07,0,5,2,2,14.84,14.84,2.0,2.0,2,2,1.0,28
C000066,2025-07-14,0,3,6,6,18.546666666666667,14.84,3.0,2.0,2,6,0.3333333333333333,29
C000066,2025-07-21,0,10,6,6,18.546666666666667,14.84,3.0,2.0,2,6,0.3333333333333333,30
C000066,2025-07-28,0,17,6,6,18.546666666666667,14.84,3.0,2.0,2,6,0.3333333333333333,31
C000066,2025-08-04,0,24,4,6,18.546666666666667,14.84,3.0,2.0,2,6,0.3333333333333333,32
C000066,2025-08-11,0,31,0,6,18.546666666666667,14.84,3.0,2.0,2,6,0.3333333333333333,33
C000066,2025-08-18,0,38,0,6,18.546666666666667,14.84,3.0,2.0,2,6,0.3333333333333333,34
C000067,2025-07-07,0,1,5,5,11.462,12.98,1.8,1.6,4,5,0.8,28
C000067,2025-07-14,0,8,5,5,11.462,12.98,1.8,1.6,4,5,0.8,29
C000067,2025-07-21,0,0,7,7,16.935714285714287,12.98,2.7142857142857144,2.2857142857142856,4,7,0.5714285714285714,30
C000067,2025-07-28,0,0,9,9,14.907777777777776,12.98,2.555555555555556,2.2222222222222223,4,9,0.4444444444444444,31
C000067,2025-08-04,0,2,6,11,15.146363636363636,12.98,2.636363636363636,2.363636363636364,4,11,0.3636363636363636,32
C000067,2025-08-11,1,9,6,11,15.146363636363636,12.98,2.636363636363636,2.363636363636364,4,11,0.3636363636363636,33
C000067,2025-08-18,0,4,6,13,15.388461538461538,16.22,2.6923076923076925,2.4615384615384617,6,13,0.4615384615384615,34
C000068,2025-06-30,1,1,2,2,56.1,56.1,9.0,7.0,0,2,0.0,27
C000068,2025-07-07,0,5,3,3,48.25333333333333,56.1,9.0,7.0,1,3,0.3333333333333333,28
C000068,2025-07-14,0,12,3,3,48.25333333333333,56.1,9.0,7.0,1,3,0.3333333333333333,29
C000068,2025-07-21,0,19,3,3,48.25333333333333,56.1,9.0,7.0,1,3,0.3333333333333333,30
C000068,2025-07-28,0,26,1,3,48.25333333333333,56.1,9.0,7.0,1,3,0.3333333333333333,31
C000068,2025-08-04,0,33,0,3,48.25333333333333,56.1,9.0,7.0,1,3,0.3333333333333333,32
C000068,2025-08-11,1,40,0,3,48.25333333333333,56.1,9.0,7.0,1,3,0.3333333333333333,33
C000068,2025-08-18,0,2,4,7,27.465714285714284,20.61,4.714285714285714,3.857142857142857,3,7,0.4285714285714285,34
C000069,2025-07-21,0,3,4,4,23.085,23.085,4.0,4.0,2,4,0.5,30
C000069,2025-07-28,0,10,4,4,23.085,23.085,4.0,4.0,2,4,0.5,31
C000069,2025-08-04,0,17,4,4,23.085,23.085,4.0,4.0,2,4,0.5,32
C000069,2025-08-11,1,24,4,4,23.085,23.085,4.0,4.0,2,4,0.5,33
C000069,2025-08-18,1,5,1,5,23.284,23.94,4.0,4.0,3,5,0.6,34
C000070,2025-07-21,0,3,2,2,16.09,16.09,3.0,2.0,2,2,1.0,30
C000070,2025-07-28,0,10,2,2,16.09,16.09,3.0,2.0,2,2,1.0,31
C000070,2025-08-04,0,17,2,2,16.09,16.09,3.0,2.0,2,2,1.0,32
C000070,2025-08-11,0,0,7,7,17.358571428571427,16.09,2.857142857142857,2.4285714285714284,2,7,0.2857142857142857,33
C000070,2025-08-18,1,1,7,9,14.94111111111111,11.99,2.4444444444444446,2.111111111111111,2,9,0.2222222222222222,34
C000071,2025-07-21,0,2,3,3,30.486666666666668,41.06,6.333333333333333,3.6666666666666665,1,3,0.3333333333333333,30
C000071,2025-07-28,0,2,4,4,35.2875,41.06,6.75,4.75,1,4,0.25,31
C000071,2025-08-04,0,9,4,4,35.2875,41.06,6.75,4.75,1,4,0.25,32
C000071,2025-08-11,0,16,4,4,35.2875,41.06,6.75,4.75,1,4,0.25,33
C000071,2025-08-18,1,1,4,7,26.72142857142857,20.42,5.428571428571429,4.0,1,7,0.1428571428571428,34
C000072,2025-07-07,0,6,2,2,42.51,42.51,8.0,6.0,0,2,0.0,28
C000072,2025-07-14,0,13,2,2,42.51,42.51,8.0,6.0,0,2,0.0,29
C000072,2025-07-21,1,20,2,2,42.51,42.51,8.0,6.0,0,2,0.0,30
C000072,2025-07-28,0,3,6,6,31.41,42.51,4.666666666666667,4.0,4,6,0.6666666666666666,31
C000072,2025-08-04,1,10,4,6,31.41,42.51,4.666666666666667,4.0,4,6,0.6666666666666666,32
C000072,2025-08-11,1,3,8,10,23.454,13.2,4.6,3.6,6,10,0.6,33
C000072,2025-08-18,0,3,12,14,22.50857142857143,17.380000000000003,4.285714285714286,3.571428571428572,10,14,0.7142857142857143,34
C000073,2025-06-30,0,0,2,2,41.03,41.03,5.0,3.0,0,2,0.0,27
C000073,2025-07-07,0,7,2,2,41.03,41.03,5.0,3.0,0,2,0.0,28
C000073,2025-07-14,1,14,2,2,41.03,41.03,5.0,3.0,0,2,0.0,29
C000073,2025-07-21,0,4,4,4,29.315,29.315,5.0,4.0,2,4,0.5,30
C000073,2025-07-28,1,11,2,4,29.315,29.315,5.0,4.0,2,4,0.5,31
C000073,2025-08-04,0,0,6,8,20.1725,17.11,4.25,3.25,4,8,0.5,32
C000073,2025-08-11,1,7,6,8,20.1725,17.11,4.25,3.25,4,8,0.5,33
C000073,2025-08-18,1,4,6,10,21.362,17.6,4.2,3.4,6,10,0.6,34
C000074,2025-07-07,0,4,2,2,2.93,2.93,1.0,1.0,2,2,1.0,28
C000074,2025-07-14,0,11,2,2,2.93,2.93,1.0,1.0,2,2,1.0,29
C000074,2025-07-21,0,0,7,7,11.265714285714283,4.2,2.0,2.0,2,7,0.2857142857142857,30
C000074,2025-07-28,1,0,11,11,11.285454545454543,9.25,1.818181818181818,1.818181818181818,2,11,0.1818181818181818,31
C000074,2025-08-04,0,5,11,13,12.618461538461538,9.25,2.1538461538461537,2.1538461538461537,4,13,0.3076923076923077,32
C000074,2025-08-11,0,2,13,15,12.382666666666667,10.85,2.2666666666666666,2.2666666666666666,4,15,0.2666666666666666,33
C000074,2025-08-18,0,1,11,18,14.586111111111112,12.12,2.6666666666666665,2.4444444444444446,4,18,0.2222222222222222,34
C000075,2025-07-14,1,0,3,3,17.52,15.45,3.0,3.0,0,3,0.0,29
C000075,2025-07-21,0,3,7,7,10.54857142857143,5.57,2.4285714285714284,2.4285714285714284,4,7,0.5714285714285714,30
C000075,2025-07-28,0,10,7,7,10.54857142857143,5.57,2.4285714285714284,2.4285714285714284,4,7,0.5714285714285714,31
C000075,2025-08-04,1,17,7,7,10.54857142857143,5.57,2.4285714285714284,2.4285714285714284,4,7,0.5714285714285714,32
C000075,2025-08-11,0,4,6,9,13.926666666666668,15.45,3.0,2.555555555555556,6,9,0.6666666666666666,33
C000075,2025-08-18,0,11,2,9,13.926666666666668,15.45,3.0,2.555555555555556,6,9,0.6666666666666666,34
C000076,2025-07-07,1,4,2,2,12.88,12.88,5.0,2.0,2,2,1.0,28
C000076,2025-07-14,0,5,4,4,7.689999999999999,7.689999999999999,3.0,1.5,4,4,1.0,29
C000076,2025-07-21,0,12,4,4,7.689999999999999,7.689999999999999,3.0,1.5,4,4,1.0,30
C000076,2025-07-28,0,19,4,4,7.689999999999999,7.689999999999999,3.0,1.5,4,4,1.0,31
C000076,2025-08-04,0,26,2,4,7.689999999999999,7.689999999999999,3.0,1.5,4,4,1.0,32
C000076,2025-08-11,0,6,2,6,12.646666666666668,12.88,3.6666666666666665,2.6666666666666665,4,6,0.6666666666666666,33
C000076,2025-08-18,0,1,4,8,12.18,11.829999999999998,3.0,2.25,4,8,0.5,34
C000077,2025-08-11,0,6,2,2,47.4,47.4,6.0,4.0,2,2,1.0,33
C000077,2025-08-18,0,13,2,2,47.4,47.4,6.0,4.0,2,2,1.0,34
C000078,2025-06-30,0,0,3,3,47.63999999999999,40.66,7.0,4.666666666666667,0,3,0.0,27
C000078,2025-07-07,0,7,3,3,47.63999999999999,40.66,7.0,4.666666666666667,0,3,0.0,28
C000078,2025-07-14,1,6,5,5,30.052,40.66,4.6,3.2,0,5,0.0,29
C000078,2025-07-21,1,4,7,7,22.11428571428571,3.67,3.571428571428572,2.571428571428572,2,7,0.2857142857142857,30
C000078,2025-07-28,0,3,8,11,21.08363636363636,13.68,3.5454545454545454,2.727272727272727,6,11,0.5454545454545454,31
C000078,2025-08-04,0,10,8,11,21.08363636363636,13.68,3.5454545454545454,2.727272727272727,6,11,0.5454545454545454,32
C000078,2025-08-11,0,17,6,11,21.08363636363636,13.68,3.5454545454545454,2.727272727272727,6,11,0.5454545454545454,33
C000078,2025-08-18,0,24,4,11,21.08363636363636,13.68,3.5454545454545454,2.727272727272727,6,11,0.5454545454545454,34
C000079,2025-07-14,0,1,2,2,34.05,34.05,8.0,6.0,0,2,0.0,29
C000079,2025-07-21,0,8,2,2,34.05,34.05,8.0,6.0,0,2,0.0,30
C000079,2025-07-28,0,0,7,7,19.627142857142854,16.78,4.0,3.4285714285714284,0,7,0.0,31
C000079,2025-08-04,0,0,10,10,20.521,21.305,4.3,3.5,0,10,0.0,32
C000079,2025-08-11,1,2,9,11,22.64363636363636,25.83,4.454545454545454,3.5454545454545454,0,11,0.0,33
C000079,2025-08-18,0,4,13,15,21.530666666666665,25.83,4.066666666666666,3.1333333333333333,2,15,0.1333333333333333,34
C000080,2025-07-21,0,4,1,1,15.04,15.04,1.0,1.0,1,1,1.0,30
C000080,2025-07-28,0,11,1,1,15.04,15.04,1.0,1.0,1,1,1.0,31
C000080,2025-08-04,0,6,2,2,16.384999999999998,16.384999999999998,3.0,2.0,1,2,0.5,32
C000080,2025-08-11,0,6,4,4,13.4325,12.76,2.5,2.0,1,4,0.25,33
C000080,2025-08-18,0,13,3,4,13.4325,12.76,2.5,2.0,1,4,0.25,34
C000081,2025-07-07,1,5,1,1,11.72,11.72,3.0,3.0,1,1,1.0,28
C000081,2025-07-14,0,0,6,6,14.033333333333331,12.22,2.0,2.0,3,6,0.5,29
C000081,2025-07-21,0,7,6,6,14.033333333333331,12.22,2.0,2.0,3,6,0.5,30
C000081,2025-07-28,1,6,8,8,15.69,16.44,2.0,2.0,3,8,0.375,31
C000081,2025-08-04,0,1,11,12,19.043333333333333,16.44,3.333333333333333,2.6666666666666665,5,12,0.4166666666666667,32
C000081,2025-08-11,0,8,6,12,19.043333333333333,16.44,3.333333333333333,2.6666666666666665,5,12,0.4166666666666667,33
C000081,2025-08-18,0,15,6,12,19.043333333333333,16.44,3.333333333333333,2.6666666666666665,5,12,0.4166666666666667,34
C000082,2025-07-07,0,3,2,2,15.0,15.0,3.0,3.0,2,2,1.0,28
C000082,2025-07-14,0,2,6,6,17.726666666666667,16.86,3.333333333333333,2.333333333333333,2,6,0.3333333333333333,29
C000082,2025-07-21,1,9,6,6,17.726666666666667,16.86,3.333333333333333,2.333333333333333,2,6,0.3333333333333333,30
C000082,2025-07-28,1,0,12,12,21.19666666666667,19.09,3.6666666666666665,2.833333333333333,6,12,0.5,31
C000082,2025-08-04,1,4,11,13,21.564615384615383,21.32,3.692307692307693,2.769230769230769,7,13,0.5384615384615384,32
C000082,2025-08-11,0,2,10,16,20.32875,19.09,3.5,2.75,9,16,0.5625,33
C000082,2025-08-18,0,9,10,16,20.32875,19.09,3.5,2.75,9,16,0.5625,34
